run,model,t_g,stage,step,pca_dim,depth,layer,draw,diameter,n_points,betti_1,life_1,betti_2,life_2
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,8,5,hook_resid_final,1,28.004668266795356,300.0,0.0,0.11947727730757152,0.0,0.07411923353812476
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,8,5,hook_resid_final,2,28.011845230704353,300.0,0.0,0.13142257586605624,0.0,0.07190274929799452
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,8,6,logits,0,151.93778834850661,300.0,0.0,0.12348907647971408,0.0,0.0676999111674316
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,8,6,logits,1,149.99720873398874,300.0,0.0,0.11664470292459726,0.0,0.06673647135381551
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,8,6,logits,2,152.27405399692896,300.0,0.0,0.11881144158801372,0.0,0.060350676841548025
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,0,operands,0,1.0775501282730962,300.0,0.0,0.08319052276368334,0.0,0.06017421584728448
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,0,operands,1,1.1282594199573721,300.0,0.0,0.09176806639199996,0.0,0.059302177437903655
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,0,operands,2,1.1282594199573721,300.0,0.0,0.08231217815895953,0.0,0.052451068356989816
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,1,blocks.0.hook_attn_out,0,1.5701983455517063,300.0,0.0,0.05568527669949175,0.0,0.0399782765762894
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,1,blocks.0.hook_attn_out,1,1.5701983455517063,300.0,0.0,0.06944194223507383,0.0,0.04054837802881938
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,1,blocks.0.hook_attn_out,2,1.49594363832432,300.0,0.0,0.06618780394362138,0.0,0.04002295894219883
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,2,blocks.0.hook_mlp_out,0,0.36363596340452803,300.0,0.0,0.03674465364297159,0.0,0.03255796849450624
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,2,blocks.0.hook_mlp_out,1,0.3648265587471099,300.0,0.0,0.04123334742973192,0.0,0.026226891494488497
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,2,blocks.0.hook_mlp_out,2,0.3648265587471099,300.0,0.0,0.03778683681299816,0.0,0.027376398897401427
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,3,blocks.1.hook_attn_out,0,1.6972958271083751,300.0,0.0,0.057347039922627754,0.0,0.04519204163590752
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,3,blocks.1.hook_attn_out,1,1.6955517323365346,300.0,0.0,0.06048934573621505,0.0,0.038664094977849985
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,3,blocks.1.hook_attn_out,2,1.6972958271083751,300.0,0.0,0.0635237194300224,0.0,0.04327229537743408
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,4,blocks.1.hook_mlp_out,0,2.97037693514034,300.0,0.0,0.05442235881698711,1.0,0.05092725087545069
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,4,blocks.1.hook_mlp_out,1,2.845891070506522,300.0,0.0,0.06707141612312666,0.0,0.041536309500498934
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,4,blocks.1.hook_mlp_out,2,2.969110321447401,300.0,0.0,0.07372412076502181,0.0,0.04166886387412306
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,5,hook_resid_final,0,26.425981749696856,300.0,0.0,0.09060246081529712,0.0,0.04743139984286434
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,5,hook_resid_final,1,26.615436483953097,300.0,0.0,0.12714146838756718,0.0,0.039291776587964795
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,5,hook_resid_final,2,27.098760511452554,300.0,0.0,0.08541314843988396,1.0,0.05611639390085821
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,6,logits,0,144.19445652509685,300.0,0.0,0.07936147849080483,1.0,0.053237099285107316
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,6,logits,1,144.2981489100211,300.0,0.0,0.06361247908211046,1.0,0.06308088640025525
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,6,logits,2,143.91712129338708,300.0,0.0,0.07201008007816007,1.0,0.05967941825472192
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,0,operands,0,0.8283890960829271,300.0,0.0,0.09389085508226669,0.0,0.07255255748417143
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,0,operands,1,0.8370412244199321,300.0,0.0,0.0779308993311015,0.0,0.06863962839904013
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,0,operands,2,0.8300475440778562,300.0,0.0,0.09634825279312775,1.0,0.0700773677394046
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,1,blocks.0.hook_attn_out,0,1.4466777485642563,300.0,0.0,0.02592576180986906,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,1,blocks.0.hook_attn_out,1,1.4466777485642563,300.0,0.0,0.026681347897801026,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,1,blocks.0.hook_attn_out,2,1.4466777485642563,300.0,0.0,0.029189067937655567,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,2,blocks.0.hook_mlp_out,0,0.3627982383736058,300.0,0.0,0.031169238386345804,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,2,blocks.0.hook_mlp_out,1,0.3627982383736058,300.0,0.0,0.026170435175232792,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,2,blocks.0.hook_mlp_out,2,0.36155118046207374,300.0,0.0,0.029286824533103804,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,3,blocks.1.hook_attn_out,0,1.6460809218862433,300.0,0.0,0.030933683656946542,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,3,blocks.1.hook_attn_out,1,1.6460809218862433,300.0,0.0,0.03482496771360389,0.0,0.00018891226928107236
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,3,blocks.1.hook_attn_out,2,1.6486934966230087,300.0,0.0,0.02903557437707564,0.0,0.0009374473444292855
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,4,blocks.1.hook_mlp_out,0,2.776293883416279,300.0,0.0,0.029411155890578786,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,4,blocks.1.hook_mlp_out,1,2.776293883416279,300.0,0.0,0.027643657870474694,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,4,blocks.1.hook_mlp_out,2,2.776293883416279,300.0,0.0,0.031829815640144185,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,5,hook_resid_final,0,23.893255410855627,300.0,0.0,0.03052202161996309,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,5,hook_resid_final,1,23.678910276336396,300.0,0.0,0.03376335630432572,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,5,hook_resid_final,2,23.868660462742948,300.0,0.0,0.03977730313007659,0.0,0.0015278424292800804
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,6,logits,0,131.70180377318002,300.0,0.0,0.035934850371714816,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,6,logits,1,131.70180377318002,300.0,0.0,0.041076054852039294,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,6,logits,2,131.032633524666,300.0,0.0,0.041486950278961696,0.0,7.886596349780924e-05
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,0,operands,0,1.3357164909928554,300.0,0.0,0.10627996777884281,0.0,0.05519606662194012
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,0,operands,1,1.3393283149712154,300.0,0.0,0.09169166095971015,0.0,0.05268938314168128
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,0,operands,2,1.3135306704347385,300.0,0.0,0.10318359973731601,0.0,0.05935059150508014
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,1,blocks.0.hook_attn_out,0,1.726516948150688,300.0,0.0,0.09093955196281112,0.0,0.0728030533082539
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,1,blocks.0.hook_attn_out,1,1.7763827121406168,300.0,0.0,0.09029731875940446,0.0,0.05814680270636699
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,1,blocks.0.hook_attn_out,2,1.7608391344886027,300.0,0.0,0.09335654346735585,0.0,0.062223523721156186
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,2,blocks.0.hook_mlp_out,0,0.4516560579408595,300.0,0.0,0.023595683811122772,0.0,0.012770328410713256
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,2,blocks.0.hook_mlp_out,1,0.4516560579408595,300.0,0.0,0.023012252531338283,0.0,0.015045162317692375
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,2,blocks.0.hook_mlp_out,2,0.4516560579408595,300.0,0.0,0.021071275710431034,0.0,0.017030728199234173
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,3,blocks.1.hook_attn_out,0,2.3703698931773536,300.0,0.0,0.07405956090316497,1.0,0.05100116694762686
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,3,blocks.1.hook_attn_out,1,2.4462099264511963,300.0,0.0,0.07189060472570141,0.0,0.04293400510333932
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,3,blocks.1.hook_attn_out,2,2.3952816678792623,300.0,0.0,0.06911743106500415,1.0,0.05037774459271798
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,4,blocks.1.hook_mlp_out,0,2.5569062668903513,300.0,0.0,0.08387219443813802,0.0,0.04856166326610063
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,4,blocks.1.hook_mlp_out,1,2.5704470492926523,300.0,0.0,0.07930876135023401,0.0,0.048995470770731735
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,4,blocks.1.hook_mlp_out,2,2.5434800112440668,300.0,0.0,0.0825189731716294,0.0,0.04903353063612635
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,5,hook_resid_final,0,37.3991021763821,300.0,0.0,0.10644999967905584,0.0,0.053056751331583205
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,5,hook_resid_final,1,36.669315052575975,300.0,0.0,0.10258031665583979,0.0,0.054851471526508204
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,5,hook_resid_final,2,36.2316731029813,300.0,0.0,0.10342916589178766,0.0,0.05097228850863364
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,6,logits,0,160.202750696183,300.0,0.0,0.10738095558303659,0.0,0.06786725196371048
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,6,logits,1,161.0287511854664,300.0,0.0,0.10317747593385793,0.0,0.06462511628146295
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,6,logits,2,161.51310267923915,300.0,0.0,0.09783139467567743,0.0,0.06269764730321484
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,0,operands,0,1.127929141129417,300.0,0.0,0.10172401500677704,0.0,0.07009161839341925
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,0,operands,1,1.1279291411294172,300.0,0.0,0.10922183088507602,0.0,0.07102149341264248
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,0,operands,2,1.127929141129417,300.0,0.0,0.10761893064806365,0.0,0.06489247744827124
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,1,blocks.0.hook_attn_out,0,1.7698857256536078,300.0,0.0,0.059819429814257426,0.0,0.03996451426974373
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,1,blocks.0.hook_attn_out,1,1.7701632617877923,300.0,0.0,0.059270762883365684,0.0,0.04064160145852014
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,1,blocks.0.hook_attn_out,2,1.7698857256536078,300.0,0.0,0.07104607490220081,1.0,0.05697106995968339
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,2,blocks.0.hook_mlp_out,0,0.45161489882315015,300.0,0.0,0.02382706486730321,0.0,0.014275804941894064
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,2,blocks.0.hook_mlp_out,1,0.45161489882315015,300.0,0.0,0.02111060037403692,0.0,0.01437004771769893
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,2,blocks.0.hook_mlp_out,2,0.45161489882315015,300.0,0.0,0.019532440133721907,0.0,0.013401462949402811
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,3,blocks.1.hook_attn_out,0,2.3399749948832085,300.0,0.0,0.05791803194812502,0.0,0.046385123162002564
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,3,blocks.1.hook_attn_out,1,2.2771097756427894,300.0,0.0,0.06702022869900735,0.0,0.03865911713379789
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,3,blocks.1.hook_attn_out,2,2.3399749948832085,300.0,0.0,0.05892974245202599,0.0,0.04000618629081305
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,4,blocks.1.hook_mlp_out,0,2.557665832439843,300.0,0.0,0.06072816125587096,0.0,0.041036401402113405
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,4,blocks.1.hook_mlp_out,1,2.605920661791219,300.0,0.0,0.0578446837353947,0.0,0.0380432966768511
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,4,blocks.1.hook_mlp_out,2,2.5563810382387273,300.0,0.0,0.058439542103261556,0.0,0.04424894283008288
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,5,hook_resid_final,0,36.10848885599856,300.0,0.0,0.06544431402079373,0.0,0.04495826301230435
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,5,hook_resid_final,1,35.61476753569015,300.0,0.0,0.07006433738477641,0.0,0.04721630452790699
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,5,hook_resid_final,2,35.69158293680951,300.0,0.0,0.07378521348014436,0.0,0.039735059414147574
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,6,logits,0,156.27943734636293,300.0,0.0,0.06849708056893493,1.0,0.055310526816758306
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,6,logits,1,156.6223589926185,300.0,0.0,0.07371300658939035,1.0,0.057429497327338076
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,6,logits,2,156.80044588176202,300.0,0.0,0.06761184996910141,1.0,0.05712614552822453
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,0,operands,0,1.0191235122300049,300.0,0.0,0.06885897136614168,0.0,0.040209865281375955
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,0,operands,1,1.019797211639451,300.0,0.0,0.06051352097480223,1.0,0.05696204349332631
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,0,operands,2,1.0191235122300049,300.0,0.0,0.06063609177128258,0.0,0.044212279521933795
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,1,blocks.0.hook_attn_out,0,1.6781176474382389,300.0,0.0,0.035425160224706695,0.0,0.0035854537539597854
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,1,blocks.0.hook_attn_out,1,1.6813667891317345,300.0,0.0,0.03405362347066499,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,1,blocks.0.hook_attn_out,2,1.688372480727817,300.0,0.0,0.024631767632174284,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,2,blocks.0.hook_mlp_out,0,0.4512281466346733,300.0,0.0,0.01710113246497493,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,2,blocks.0.hook_mlp_out,1,0.4512281466346733,300.0,0.0,0.015204496354702715,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,2,blocks.0.hook_mlp_out,2,0.4512281466346733,300.0,0.0,0.015741050824870123,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,3,blocks.1.hook_attn_out,0,2.1801009183340474,300.0,0.0,0.023941684443119858,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,3,blocks.1.hook_attn_out,1,2.1801009183340474,300.0,0.0,0.027681719854500384,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,3,blocks.1.hook_attn_out,2,2.1801009183340474,300.0,0.0,0.025049131222747347,0.0,0.0004080952045649957
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,4,blocks.1.hook_mlp_out,0,2.5710033790712647,300.0,0.0,0.02992902406412521,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,4,blocks.1.hook_mlp_out,1,2.560788378036355,300.0,0.0,0.025135718988219587,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,4,blocks.1.hook_mlp_out,2,2.564968208621908,300.0,0.0,0.03608123007515881,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,5,hook_resid_final,0,35.21021735022811,300.0,0.0,0.031536665196633194,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,5,hook_resid_final,1,35.42174148513075,300.0,0.0,0.04017397521719891,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,5,hook_resid_final,2,34.78411060903943,300.0,0.0,0.02972048397553601,0.0,0.00013622798388906145
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,6,logits,0,151.37088540329734,300.0,0.0,0.02543220064145479,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,6,logits,1,151.27434572364857,300.0,0.0,0.029706073182278275,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,6,logits,2,151.26837250376914,300.0,0.0,0.027885549156436925,0.0,0.0
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,0,operands,0,20.133391256128043,300.0,0.0,0.1014090929965208,0.0,0.05588381207457483
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,0,operands,1,20.133391256128043,300.0,0.0,0.10393493320898715,0.0,0.046748127875007095
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,0,operands,2,19.837183884057925,300.0,0.0,0.12033530490612564,1.0,0.06541615379042712
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,1,blocks.0.hook_attn_out,0,3.616853023652944,300.0,0.0,0.06437503898414557,0.0,0.04652864689859948
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,1,blocks.0.hook_attn_out,1,3.616853023652944,300.0,0.0,0.06824040153954247,0.0,0.04545364325245702
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,1,blocks.0.hook_attn_out,2,3.616853023652944,300.0,0.0,0.07325741481549637,0.0,0.04961733777691999
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,2,blocks.0.hook_mlp_out,0,0.8203057209219929,300.0,0.0,0.07110821587159703,0.0,0.044132433890257894
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,2,blocks.0.hook_mlp_out,1,0.8203057209219929,300.0,0.0,0.06550072803776849,0.0,0.0466345690001484
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,2,blocks.0.hook_mlp_out,2,0.7762863023069266,300.0,0.0,0.07530492173021144,1.0,0.052887866543717764
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,3,blocks.1.hook_attn_out,0,4.580783684094944,300.0,0.0,0.063756195884033,0.0,0.03949625915978556
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,3,blocks.1.hook_attn_out,1,4.580783684094944,300.0,0.0,0.06381641490222814,0.0,0.04605401655564174
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,3,blocks.1.hook_attn_out,2,4.580783684094944,300.0,0.0,0.058977501902556365,0.0,0.04468219921547815
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,4,blocks.1.hook_mlp_out,0,1.0809664735469642,300.0,0.0,0.07372879358996233,0.0,0.0489216021455626
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,4,blocks.1.hook_mlp_out,1,1.081726772660212,300.0,0.0,0.07440544067716139,0.0,0.05264028288443254
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,4,blocks.1.hook_mlp_out,2,1.0809664735469642,300.0,0.0,0.08267238676101954,0.0,0.054585845655482704
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,5,hook_resid_final,0,4.701644802943886,300.0,0.0,0.07434031510703036,0.0,0.049912886964381155
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,5,hook_resid_final,1,4.701644802943886,300.0,0.0,0.07751747507574516,0.0,0.04621187135904605
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,5,hook_resid_final,2,4.701644802943886,300.0,0.0,0.0659312163763504,1.0,0.050897566191126516
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,6,logits,0,2.761379703642206,300.0,0.0,0.06484650528821094,0.0,0.049797570930944515
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,6,logits,1,2.7317572381107973,300.0,0.0,0.07209759165263513,0.0,0.04827942706317296
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,6,logits,2,2.761379703642206,300.0,0.0,0.0802181152389758,1.0,0.05845571970593392
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,0,operands,0,18.958160873665776,300.0,0.0,0.11558823986540248,0.0,0.05542678111400927
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,0,operands,1,18.958160873665776,300.0,0.0,0.10705021576835823,1.0,0.05799629234294599
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,0,operands,2,18.958160873665776,300.0,0.0,0.09699074241830266,0.0,0.04947547226787329
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,1,blocks.0.hook_attn_out,0,3.13102301047947,300.0,0.0,0.05886945305184728,0.0,0.04493732666871938
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,1,blocks.0.hook_attn_out,1,3.13102301047947,300.0,0.0,0.06762041094926202,0.0,0.04179758798589834
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,1,blocks.0.hook_attn_out,2,3.13102301047947,300.0,0.0,0.059968856547517796,0.0,0.039178467586578114
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,2,blocks.0.hook_mlp_out,0,0.7473690108639816,300.0,0.0,0.058345948013768315,0.0,0.03392678906943204
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,2,blocks.0.hook_mlp_out,1,0.7469016990073521,300.0,0.0,0.0607284978906071,0.0,0.043769971607893324
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,2,blocks.0.hook_mlp_out,2,0.7280938245550062,300.0,0.0,0.055717512657132255,0.0,0.03734867233014815
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,3,blocks.1.hook_attn_out,0,4.266903664414201,300.0,0.0,0.05917754537149878,0.0,0.03298563664432297
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,3,blocks.1.hook_attn_out,1,4.266903664414201,300.0,1.0,0.050988797008931844,0.0,0.041423998188076565
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,3,blocks.1.hook_attn_out,2,4.266903664414201,300.0,1.0,0.050682120206661324,0.0,0.03319446016245825
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,4,blocks.1.hook_mlp_out,0,1.0029109989931488,300.0,0.0,0.058115020511164184,0.0,0.04263949708193162
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,4,blocks.1.hook_mlp_out,1,0.9869376394163195,300.0,0.0,0.059498781601449814,0.0,0.03913885545332139
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,4,blocks.1.hook_mlp_out,2,1.0026226824384297,300.0,0.0,0.06151249228550707,0.0,0.04382248242949104
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,5,hook_resid_final,0,4.244022526391382,300.0,0.0,0.059602994190652556,0.0,0.03578520848787252
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,5,hook_resid_final,1,4.244022526391382,300.0,0.0,0.05945408168026331,0.0,0.03884207910810296
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,4,5,hook_resid_final,2,4.244022526391382,300.0,0.0,0.05972057369994038,0.0,0.037895993816217506
