run,model,operation,modulus,train_fraction,label_permutation,loss,optimizer,lr,weight_decay,steps,seed,n_snapshots,replicate,t_c,t_g,t_top__raw,lead_lag_steps__raw,t_top,lead_lag_steps,t_changepoint,lead_lag_steps__changepoint,diverged,grokked,plateau_relaxed,h1_max_persistence__baseline,h1_max_persistence__plateau,h1_max_persistence__ratio,h1_total_persistence__baseline,h1_total_persistence__plateau,h1_total_persistence__ratio,h1_max_persistence_normalised__baseline,h1_max_persistence_normalised__plateau,h1_max_persistence_normalised__ratio,h1_total_persistence_normalised__baseline,h1_total_persistence_normalised__plateau,h1_total_persistence_normalised__ratio,h0_total_persistence__baseline,h0_total_persistence__plateau,h0_total_persistence__ratio,lid__baseline,lid__plateau,lid__ratio,scale_initial,scale_final,scale_collapse,circularity_column,circularity,test_acc__final,test_acc_novel__final,weight_norm__final,train_acc__final,generalisation_gap,fits_train_set,effective_rank__ratio,log_ratio,log_collapse,condition,residual,residual_sd
transformer_add97_f0.3_wd0.1_softmax_ce_s4,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,0.1,150000,4,130,False,200.0,140100.0,108692.0,31408.0,127686.0,12414.0,48.0,140052.0,False,True,True,0.0157110840082168,0.0147194564342498,0.9368835674579562,0.5911797285079956,0.9833199381828308,1.6633180922230009,0.0626544071531893,0.0539655005316208,0.8613201047402105,2.265568116906828,3.605116322317729,1.5912637079479128,22.06489285826683,24.84980773925781,1.1262147475122493,49.43541251259779,60.56108637417916,1.2250547390243012,15.075989723205566,0.2727567851543426,55.27264780846659,fourier_concentration_k5,0.2732094975310092,1.0,1.0,26.458437893373205,1.0,0.0,True,0.9392522725982482,-0.21537858816484398,-0.09041539329659387,transformer add p97 f0.3 wd0.1 softmax_ce,0.15814928826837768,0.3071884090835398
transformer_add97_f0.3_wd0.3_softmax_ce_s0,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,0.3,60000,0,127,False,200.0,55400.0,55701.0,-301.0,14613.0,40787.0,15.0,55385.0,False,True,True,0.01077508926391595,0.01205104589462275,1.1184172677789108,0.3629361018538475,0.44060876965522766,1.214011963551255,0.06369360762961951,0.0629049346108399,0.9876177053219255,2.207593004806937,2.3652590714582913,1.071419897738416,13.864929527044296,16.5720336958766,1.1952483179630988,42.372300975710324,51.99277343927327,1.227046259986632,15.283698081970217,0.1704523414373397,89.66552147709092,fourier_concentration_k5,0.3991442249293097,0.994837522506714,0.9926454424858092,27.30381119228686,1.0,0.005162477493286133,True,0.828354049345337,-0.017975394543589433,-0.2716805686349232,transformer add p97 f0.3 wd0.3 softmax_ce,0.1889275371341213,0.36697193012854434
transformer_add97_f0.3_wd0.3_softmax_ce_s1,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,0.3,60000,1,127,False,200.0,41200.0,,,15741.0,25459.0,35.0,41165.0,False,True,False,0.01201768219470975,0.0065010488033294,0.5409569580889065,0.5063875392079353,0.3737279623746872,0.7380275647367879,0.0640267576177416,0.0463248430771986,0.7235231768844428,2.7685198962096793,3.515622894107886,1.2698564669594932,17.103052720427513,12.92201766371727,0.7555386675668428,49.79433384951318,87.27631844113839,1.7527359378860663,15.303062438964844,0.1063049063086509,143.9544323056283,fourier_concentration_k5,0.3131302829539761,1.0,1.0,20.36693551459507,1.0,0.0,True,0.7589089256601848,-0.4668888630084682,-0.3980013322796831,transformer add p97 f0.3 wd0.3 softmax_ce,-0.37610415549872506,-0.7305428841469094
transformer_add97_f0.3_wd0.3_softmax_ce_s2,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,0.3,60000,2,127,False,200.0,43800.0,,,14613.0,29187.0,,,False,True,False,0.0108691155910491,0.00688270106911655,0.633234692506589,0.31554497778415674,0.44078683480620384,1.3969065136182162,0.0694775061772563,0.05717893209215085,0.8229848081517435,1.993150669523035,3.7964517719074444,1.9047490136889365,13.807768147438765,10.722435008734465,0.7765509164291258,46.20405846262858,60.5330822513699,1.3101247869888122,15.033525466918944,0.1061902642250061,141.5715986454697,fourier_concentration_k5,0.3216230472040032,1.0,1.0,20.71403245619848,1.0,0.0,True,0.7567219042983891,-0.2810622953539853,-0.40216488847096993,transformer add p97 f0.3 wd0.3 softmax_ce,-0.19410486641038016,-0.37702834935805535
transformer_add97_f0.3_wd0.3_softmax_ce_s3,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,0.3,60000,3,127,False,200.0,56500.0,22827.0,33673.0,13566.0,42934.0,69.0,56431.0,False,True,True,0.01050408929586405,0.0078291594982147,0.7453439586902033,0.3787985295057297,0.4305815100669861,1.1367032248747764,0.0650570347155049,0.0571080132366471,0.8778145743405158,2.3824886501851092,3.140778340506173,1.3182763075333634,13.994366824626923,12.580301575362682,0.898954681766966,43.76587040343922,64.98529712952396,1.4848395914552008,15.013136863708496,0.1370938867330551,109.50989297532723,fourier_concentration_k5,0.2789160381030834,1.0,1.0,24.368931089377863,1.0,0.0,True,0.9943895689272546,-0.1880118714496201,-0.00811693218144889,transformer add p97 f0.3 wd0.3 softmax_ce,0.26116747257068496,0.5072904297059643
transformer_add97_f0.3_wd0.3_softmax_ce_s4,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,0.3,60000,4,127,False,200.0,42600.0,,,15741.0,26859.0,48.0,42552.0,False,True,False,0.0087666064500808,0.0058000534772872,0.6616076027039792,0.2028522044420242,0.1999590620398521,0.9857376832057105,0.0576465785789426,0.0486941459436995,0.8447014054271509,1.3338953459204297,1.686631257407042,1.2644404694606781,13.689655989408491,10.589455880224705,0.7735370332474117,41.16773034734776,65.38873315386763,1.5883492386429392,15.075989723205566,0.1185552924871444,127.16420673366682,fourier_concentration_k5,0.3012196237858726,1.0,1.0,20.3260057688957,1.0,0.0,True,0.9809795749954672,-0.2434866434797136,-0.027704996525941796,transformer add p97 f0.3 wd0.3 softmax_ce,0.18768670389409509,0.3645617416723384
transformer_add97_f0.3_wd1.0_softmax_ce_s0,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,1.0,40000,0,126,False,200.0,27600.0,22558.0,5042.0,4346.0,23254.0,85.0,27515.0,False,True,False,0.007643811404705001,0.0092487633228302,1.209967493067307,0.2110285013914108,0.3464234843850136,1.6415957185919416,0.0584315169018026,0.0706502414472965,1.2091118833356345,1.7201415182479871,2.851828740028895,1.6579035560594824,10.890410207211971,10.20528930425644,0.9370895228077062,41.96702479365621,41.59021163913791,0.9910212087616167,15.283698081970217,0.0986313968896865,154.95773723111867,fourier_concentration_k5,0.2412654871544454,1.0,1.0,28.88087271786605,1.0,0.0,True,0.8737680882299411,0.2739477483630243,-0.19467767827107912,transformer add p97 f0.3 wd1.0 softmax_ce,0.5516342838352423,1.0714917525251295
transformer_add97_f0.3_wd1.0_softmax_ce_s1,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,1.0,40000,1,126,False,200.0,28600.0,22558.0,6042.0,20999.0,7601.0,68.0,28532.0,False,True,False,0.006496638059616051,0.0056448206305503,0.8688833483951094,0.15160239115357393,0.1752326413989067,1.1558699045940193,0.0584840246447039,0.0530458238856271,0.907013910343647,1.3056076924671922,1.2494747247921936,0.9570062523383844,9.725613214075564,9.510285690426826,0.9778597483871659,41.43052190598935,54.691602170074425,1.320079971335529,15.303062438964844,0.0982429459691047,155.76754430569832,fourier_concentration_k5,0.2494681814420685,1.0,1.0,33.89802716789987,1.0,0.0,True,0.8698150722201259,-0.14080341819099876,-0.20121938674204526,transformer add p97 f0.3 wd1.0 softmax_ce,0.13086976247907975,0.25420079074189333
transformer_add97_f0.3_wd1.0_softmax_ce_s2,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,1.0,40000,2,126,False,200.0,30000.0,30039.0,-39.0,27963.0,2037.0,,,False,True,False,0.00619172304868695,0.006760701537132249,1.0918934009113925,0.16284235194325447,0.498566422611475,3.0616508338396513,0.05830260218384255,0.06830874310416976,1.1716242593902648,1.4815433153340396,5.037763885428114,3.400348699418392,9.230590794235468,8.928901668637991,0.9673163795988137,40.872785484299484,67.03133219100438,1.6399991191389003,15.033525466918944,0.0991709530353546,151.5920237406559,fourier_concentration_k5,0.2569721975077983,1.0,1.0,29.69163886520199,1.0,0.0,True,0.8993189242550155,0.2285099707605148,-0.15309526741536802,transformer add p97 f0.3 wd1.0 softmax_ce,0.5444204336843326,1.0574796050441717
transformer_add97_f0.3_wd1.0_softmax_ce_s3,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,1.0,40000,3,126,False,200.0,34700.0,9553.0,25147.0,4669.0,30031.0,73.0,34627.0,False,True,True,0.0070372559130191005,0.006394125521183,0.9086106289461077,0.14851240441203115,0.2303797863423824,1.5512494545790216,0.061193352328921105,0.053888460479044345,0.8806260554151021,1.349123733298287,1.9382608838458633,1.4366813332289958,9.336013209074736,10.37527059391141,1.1113170431064194,43.614654329005056,53.970247401986455,1.2374337990819435,15.013136863708496,0.1013566330075264,148.12189807640584,fourier_concentration_k5,0.2556247820354627,1.0,1.0,31.87672805615932,1.0,0.0,True,0.9858977279156432,-0.18339856441898855,-0.020490098468326952,transformer add p97 f0.3 wd1.0 softmax_ce,0.2544069558916397,0.4941588349580042
transformer_add97_f0.3_wd1.0_softmax_ce_s4,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,1.0,40000,4,126,False,200.0,25700.0,34663.0,-8963.0,34663.0,-8963.0,48.0,25652.0,False,True,False,0.00725479796528815,0.006154812872409749,0.8483782597197783,0.11397761106491086,0.337092999368906,2.957536977827424,0.0653940586524716,0.07098043878191346,1.0854264170867567,1.0227339409896905,3.8892596904297405,3.8028069027083804,9.22106796875596,7.7866910099983215,0.8444456798694268,41.72452273407779,50.668897326743604,1.214367331405343,15.075989723205566,0.0855465084314346,176.23150260175666,fourier_concentration_k5,0.2811364482142584,1.0,1.0,35.05785240631904,1.0,0.0,True,0.8203006418240266,0.1182619265037205,-0.285775337624177,transformer add p97 f0.3 wd1.0 softmax_ce,0.31220848032345283,0.6064322351561787
transformer_add97_f0.3_wd3.0_softmax_ce_s0,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,3.0,120000,0,130,False,200.0,49300.0,102457.0,-53157.0,102457.0,-53157.0,514.0,48786.0,False,True,False,0.00622246786952015,0.0020693764090538,0.33256522210268663,0.1849144212901592,0.0153703540563583,0.08312144585110454,0.0558641241460934,0.0184473947015986,0.33021899087428247,1.6229665006225993,0.1446882269570399,0.08915047038958282,10.179946068674326,9.529609888792038,0.9361159503699633,47.92012433815779,86.8270606329359,1.8119122567425672,15.283698081970217,0.1010744124650955,151.2123366262278,fourier_concentration_k5,0.1297840096751687,1.0,1.0,37.53940350850147,1.0,0.0,True,1.4630669154871878,-1.5985050029453842,0.5489957547353359,transformer add p97 f0.3 wd3.0 softmax_ce,-0.6372092498749706,-1.2377121507510909
transformer_add97_f0.3_wd3.0_softmax_ce_s1,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,3.0,120000,1,130,False,300.0,63700.0,120000.0,-56300.0,120000.0,-56300.0,77.0,63623.0,False,True,False,0.0062523707747459,0.0020671412348747,0.330617186559719,0.1604574024677276,0.015973538160324048,0.09955002333741982,0.0563881807899233,0.0195760385814951,0.3471656348415727,1.4295726840334633,0.1427149015778194,0.09983046204769169,9.922279447317123,10.083964142948389,1.0162951161061065,52.4193977164983,105.55675681969811,2.0136964829429074,15.303062438964844,0.1227514967322349,124.66701300063427,fourier_concentration_k5,0.1396657393637137,1.0,1.0,38.73106754660853,1.0,0.0,True,1.4440147804179688,-1.5263039492287942,0.5300855092102467,transformer add p97 f0.3 wd3.0 softmax_ce,-0.5823911193263305,-1.1312336803352512
transformer_add97_f0.3_wd3.0_softmax_ce_s2,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,3.0,120000,2,130,False,200.0,47500.0,74691.0,-27191.0,74691.0,-27191.0,84.0,47416.0,False,True,False,0.0065661817789077,0.00224512070417395,0.34192180170610975,0.1962843462824821,0.0266671776771545,0.13585993066801416,0.055946385810773,0.01844973862755275,0.3297753440223136,1.7031476066831803,0.22494984399121254,0.13207888917467017,10.278212070465088,10.256276044994593,0.9978657741910648,48.73205963807784,90.71611999915805,1.8615285434862898,15.033525466918944,0.1153837963938713,130.29147884509598,fourier_concentration_k5,0.1396920850670376,1.0,1.0,39.09624343254231,1.0,0.0,True,1.416327980923442,-1.6004445565924426,0.5021553908873521,transformer add p97 f0.3 wd3.0 softmax_ce,-0.6822060152778492,-1.3251136492299138
transformer_add97_f0.3_wd3.0_softmax_ce_s3,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,3.0,120000,3,130,False,200.0,78000.0,120000.0,-42000.0,120000.0,-42000.0,439.0,77561.0,False,True,False,0.0072952695190906,0.0012360289692878,0.16942882864756428,0.20665365830063814,0.0083140134811401,0.04023162981729042,0.058457931927056894,0.011282513018473599,0.19300226071205842,1.7465117461972315,0.07465734094352824,0.04274654385009632,10.261079911142588,9.885717298835516,0.9634188004033121,54.77384119298975,99.66235360125654,1.8195246385972264,15.013136863708496,0.0972735881805419,154.33929337369347,fourier_concentration_k5,0.1167374743626925,1.0,1.0,37.261254476917856,1.0,0.0,True,1.500161865897505,-2.3733103484355933,0.5851181744069667,transformer add p97 f0.3 wd3.0 softmax_ce,-1.3788096724063892,-2.678193208032325
transformer_add97_f0.3_wd3.0_softmax_ce_s4,transformer,add,97,0.3,False,softmax_ce,adamw,0.001,3.0,120000,4,130,False,200.0,39100.0,94673.0,-55573.0,87479.0,-48379.0,763.0,38337.0,False,True,False,0.0048523247241973,0.0017648339271545,0.36370894931118797,0.1163924187421798,0.01698503270745275,0.14592902949354633,0.0459597341049697,0.0160534545413953,0.34929389505887964,1.0969124419449574,0.1573675666624232,0.14346410948114655,9.133801952004433,9.819755759090185,1.0751005781262006,52.27825796610647,101.14663190259401,1.9347743371282635,15.075989723205566,0.1073444336652755,140.44500686655024,fourier_concentration_k5,0.1368791569618209,1.0,1.0,38.26348766924412,1.0,0.0,True,1.3325826402856469,-1.5174866672855551,0.414225004679262,transformer add p97 f0.3 wd3.0 softmax_ce,-0.6800766453868237,-1.3209775715002152
transformer_add97_f0.4_wd0.0_softmax_ce_s0,transformer,add,97,0.4,False,softmax_ce,orthograd_adamw,0.01,0.0,20000,0,124,False,200.0,3800.0,3071.0,729.0,3071.0,729.0,11.0,3789.0,False,True,False,0.8023443222045898,1.216750144958496,1.5164937437523698,21.28522300720215,20.610593795776367,0.9683052786810121,0.0505810588102603,0.0770171908505493,1.522648846467533,1.3418542225843386,1.304598189274596,0.9722354092697271,1354.1121912002563,1359.3094415664673,1.0038381239013912,40.37779221087345,39.53751868041164,0.9791897108669667,15.283698081970217,15.798032760620115,0.9674431186184153,fourier_concentration_k5,0.1693967085713115,0.9883082509040833,0.9827739596366882,575.0420169528633,1.0,0.011691808700561523,True,0.9236471039695892,0.6065832656122443,-0.11458634562712838,transformer add p97 f0.4 wd0.0 softmax_ce,0.9578924031771414,1.8606055495226115
transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,add,97,0.4,False,softmax_ce,orthograd_adamw,0.01,0.0,20000,1,124,False,200.0,8800.0,6856.0,1944.0,6856.0,1944.0,30.0,8770.0,False,True,False,1.206441879272461,1.161097526550293,0.9624148054695244,14.71152114868164,19.45945692062378,1.3227358832548475,0.0769798794082537,0.07629390293778925,0.9910888861383316,0.947119601528393,1.2687936274749798,1.33963400760315,1366.5255432128906,1269.2899794578552,0.9288446789465632,38.30392180042681,28.563326972812995,0.7457024145369554,15.303062438964844,15.44395351409912,0.9908772663032395,fourier_concentration_k5,0.3499231678083568,0.97360497713089,0.9695639610290528,891.4514071587992,0.9997343420982361,0.026129424571990967,True,0.8990594008092737,-0.012913643085713026,-0.15351165721004792,transformer add p97 f0.4 wd0.0 softmax_ce,0.30261406056619383,0.5877960808390594
transformer_add97_f0.4_wd0.0_softmax_ce_s3,transformer,add,97,0.4,False,softmax_ce,orthograd_adamw,0.01,0.0,20000,3,124,False,200.0,4900.0,1682.0,3218.0,1682.0,3218.0,8.0,4892.0,False,True,False,0.9480504989624025,0.9371004104614258,0.9884498889954058,26.057344436645508,20.888453483581543,0.8016340089593035,0.061948298969403,0.0612431469878283,0.9886170888740143,1.7028697542310358,1.365248424111453,0.8017339087263065,1341.6365823745728,1339.9629526138306,0.9987525461196205,33.26683967790417,35.30703521009906,1.0613282040599121,15.013136863708496,15.301236152648926,0.9811715023501186,fourier_concentration_k5,0.1758926856496888,0.961736023426056,0.9397799372673036,318.0829023442213,1.0,0.03826397657394409,True,0.9838687646521826,-0.01651625029444962,-0.023462203318966215,transformer add p97 f0.4 wd0.0 softmax_ce,0.41855721293118686,0.8130034966238969
transformer_add97_f0.4_wd0.0_stablemax_ce_s3,transformer,add,97,0.4,False,stablemax_ce,adamw,0.01,0.0,80000,3,128,False,300.0,38100.0,13840.0,24260.0,225.0,37875.0,16.0,38084.0,False,True,False,1.394245147705078,1.5407533645629883,1.1050806718596529,32.11020088195801,61.94461441040039,1.9291257204561951,0.0719484603811476,0.07111026246562095,0.9883500229040859,1.668629971461311,2.8671404497191255,1.718260188751262,1626.622974395752,1862.3980255126953,1.1449475722575033,38.38139871731631,35.32444435576208,0.9203532319374531,15.013136863708496,21.67044258117676,0.6927932739476723,fourier_concentration_k5,0.3966817508890788,0.9989371299743652,0.99855238199234,941.448595501618,1.0,0.001062929630279541,True,0.8935493750055888,-0.016906033969103822,-0.16238064417952014,transformer add p97 f0.4 wd0.0 stablemax_ce,0.290469003507034,0.5642055810202998
transformer_add97_f0.4_wd1.0_softmax_ce_s0,transformer,add,97,0.4,False,softmax_ce,adamw,0.001,1.0,60000,0,127,False,200.0,11600.0,16955.0,-5355.0,15741.0,-4141.0,75.0,11525.0,False,True,False,0.007071394473314251,0.0047009922564029,0.664789989321529,0.21298015862703318,0.4817475378513336,2.261936233670296,0.05906394552253585,0.04916111587137935,0.8323371464004539,1.656956862499598,5.0471142785760055,3.046014288484369,10.37322175130248,9.025206111371517,0.8700485083371804,44.49776810777891,98.89860582027856,2.2225520520654953,15.283698081970217,0.0962872952222824,158.73016317144746,fourier_concentration_k5,0.2347363101139236,1.0,1.0,22.61533820029948,1.0,0.0,True,0.8875638938721638,-0.2647600702274483,-0.17207711503954337,transformer add p97 f0.4 wd1.0 softmax_ce,0.03370165051060586,0.06546192219514743
transformer_add97_f0.4_wd1.0_softmax_ce_s1,transformer,add,97,0.4,False,softmax_ce,adamw,0.001,1.0,60000,1,127,False,300.0,9400.0,18264.0,-8864.0,13566.0,-4166.0,211.0,9189.0,False,True,False,0.0078627653419971,0.0058174952864646,0.7398790417147293,0.1691608056426048,0.349135048687458,2.063924012191657,0.06381587551715609,0.0647895202908223,1.0152570934078067,1.4246439469598953,3.747280542048367,2.6303277742097166,9.922950681298971,8.06949508190155,0.8132152764912469,44.05294443565427,68.61094256576621,1.5574655325476023,15.303062438964844,0.0864152684807777,177.08748358941767,fourier_concentration_k5,0.2743482655321146,1.0,1.0,22.937676196410845,1.0,0.0,True,0.7636058004331454,0.021845107132728886,-0.38910003323462816,transformer add p97 f0.4 wd1.0 softmax_ce,0.12081218314688127,0.2346649975169085
transformer_add97_f0.4_wd1.0_softmax_ce_s2,transformer,add,97,0.4,False,softmax_ce,adamw,0.001,1.0,60000,2,127,False,300.0,4900.0,21192.0,-16292.0,9355.0,-4455.0,169.0,4731.0,False,True,False,0.0366900265216827,0.00771753862500185,0.21034431851503343,1.152156263589859,0.4800152368843555,0.416623380051536,0.05601962288499345,0.0757301396986205,1.3518502231636247,1.731853536437112,4.5201770242949735,2.610022689097712,58.42628435790539,8.845229983329773,0.15139128014963296,52.539899941243,42.65763897168131,0.8119094063632909,15.033525466918944,0.0766727551817894,196.0738913226059,fourier_concentration_k5,0.3320738657899126,1.0,1.0,34.55351751687699,1.0,0.0,True,0.5569856799146913,0.4349353185809381,-0.8442878584919574,transformer add p97 f0.4 wd1.0 softmax_ce,0.11547868968145414,0.2243052457251604
transformer_add97_f0.4_wd1.0_softmax_ce_s3,transformer,add,97,0.4,False,softmax_ce,adamw,0.001,1.0,60000,3,127,False,200.0,8800.0,18264.0,-9464.0,22827.0,-14027.0,,,False,True,False,0.00759280845522875,0.0070107094943522505,0.9233354872167703,0.2700990103185177,0.3781848922371864,1.4001713363970014,0.0545307540761227,0.06872681611202935,1.2603312988499946,1.9912917497640459,3.4951529179877774,1.7552189017013347,11.30306476354599,8.18477040156722,0.7241195704694432,47.62192944735346,51.429981185418725,1.0799642471915194,15.013136863708496,0.0924319848418235,162.4236122312,fourier_concentration_k5,0.3030454502706953,1.0,1.0,28.408415709538044,1.0,0.0,True,0.703893772629852,0.3338030197427963,-0.506570372365125,transformer add p97 f0.4 wd1.0 softmax_ce,0.32478747454194423,0.6308656124047191
transformer_add97_f0.4_wd1.0_softmax_ce_s4,transformer,add,97,0.4,False,softmax_ce,adamw,0.001,1.0,60000,4,127,False,200.0,6100.0,10854.0,-4754.0,8685.0,-2585.0,108.0,5992.0,False,True,False,0.01563097536563865,0.0072040036320686,0.46087998116259965,0.6215646639466286,0.4293809831142425,0.6908066175896895,0.05551521121941305,0.0763362237602339,1.375050586739729,1.9264282947262275,4.709959919224711,2.4449183663459753,27.14044825732708,8.381141617894173,0.3088063077820214,43.93868131893264,54.12887615614631,1.2319185403687307,15.075989723205566,0.1285904049873352,117.24039382790957,fourier_concentration_k5,0.3740981363532329,0.998405694961548,0.9973669052124025,35.200487121276865,1.0,0.0015943646430969238,True,0.6555383236018918,0.4594846949253494,-0.6092479701928476,transformer add p97 f0.4 wd1.0 softmax_ce,0.35608450560441335,0.6916568134678753
transformer_add97_f0.5_wd1.0_softmax_ce_s0,transformer,add,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,0,127,False,200.0,2900.0,12594.0,-9694.0,11692.0,-8792.0,48.0,2852.0,False,True,False,0.1351400017738342,0.0055780336260795,0.04127596235653978,3.2415391206741333,0.2464241608977317,0.07602072710647514,0.05722560336096795,0.0575048286291545,1.0048793765690027,1.3708767475439694,2.36117060489176,1.7223799361408512,200.11058896780014,8.144462339580059,0.04069980694969914,44.39394089796352,58.55938094776756,1.319084986898603,15.283698081970217,0.0832869336009025,183.50655284305728,fourier_concentration_k5,0.2761265699898355,1.0,1.0,34.76145490510633,1.0,0.0,True,0.5999763999116393,0.007022333971419188,-0.7370223414996527,transformer add p97 f0.5 wd1.0 softmax_ce,-0.2138322837604252,-0.4153467889630667
transformer_add97_f0.5_wd1.0_softmax_ce_s1,transformer,add,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,1,127,False,300.0,3500.0,13566.0,-10066.0,10854.0,-7354.0,108.0,3392.0,False,True,False,0.06873804330825806,0.0059771239757537495,0.08695510794436113,1.722329020500183,0.2913453169167042,0.16915775873769712,0.04836987793212045,0.0646163339743819,1.3358796163401696,1.1776082945793664,2.7345711039306,2.3221398121243446,128.34980595111847,8.0062760040164,0.062378559474141775,62.06289635699537,52.58084396461805,0.8472186612459224,15.303062438964844,0.084837332367897,180.38123090201762,fourier_concentration_k5,0.3385984368254454,1.0,1.0,35.16170279836352,1.0,0.0,True,0.5062371947047348,0.4177900042683199,-0.9821145845847156,transformer add p97 f0.5 wd1.0 softmax_ce,-0.028361510056200412,-0.055089259324305605
transformer_add97_f0.5_wd1.0_softmax_ce_s2,transformer,add,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,2,127,False,300.0,2400.0,19673.0,-17273.0,19673.0,-17273.0,330.0,2070.0,False,True,False,0.1531418561935424,0.0104014575481414,0.06792040926417871,3.478287696838379,0.8647801429033279,0.2486223734998625,0.053076133976432696,0.0811503813969683,1.5289429601824684,1.1942048014264905,5.808609077269757,4.863997423499982,259.1289076805115,8.815204590559006,0.03401860745474048,46.141956643361084,49.23374126833289,1.067005928007534,15.033525466918944,0.1403299123048782,107.1298714578926,fourier_concentration_k5,0.3944003011245671,0.999574899673462,0.9991610646247864,32.752148046979734,1.0,0.00042510032653808594,True,0.5389548381969376,0.6125345855104437,-0.8917637076963422,transformer add p97 f0.5 wd1.0 softmax_ce,0.24943658569602029,0.48450441204111105
transformer_add97_f0.5_wd1.0_softmax_ce_s3,transformer,add,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,3,127,False,300.0,3000.0,41374.0,-38374.0,5560.0,-2560.0,33.0,2967.0,False,True,False,0.0940046310424804,0.007511936128139451,0.07991027723671221,2.7635825872421265,0.41378119960427284,0.14972637384330867,0.046587800395943346,0.073397382527653,1.575463574237433,1.4203849006768918,3.620506429754193,2.548961501934315,174.78922426700592,8.538977522403002,0.04885299742139116,47.65861725697334,45.24471012442257,0.9493500384298796,15.013136863708496,0.0847205519676208,177.20773194969672,fourier_concentration_k5,0.3139450891980139,1.0,1.0,31.68799664853613,1.0,0.0,True,0.5148363078086996,0.65577639867502,-0.957814294536835,transformer add p97 f0.5 wd1.0 softmax_ce,0.23196251472662416,0.45056286149683983
transformer_add97_f0.5_wd1.0_softmax_ce_s4,transformer,add,97,0.5,False,softmax_ce,adamw,0.001,1.0,60000,4,127,False,300.0,3600.0,13566.0,-9966.0,12594.0,-8994.0,64.0,3536.0,False,True,False,0.07512575387954709,0.0070395022630691,0.09370291677013835,2.64553302526474,0.396127987653017,0.1497346598473766,0.04961374666161175,0.0663751015685971,1.3378369108325037,1.8388963591718852,3.438305886612156,1.8697659982102182,127.96794432401657,8.337387964129448,0.06515215984886863,60.054240400603845,50.45568038392662,0.8401684884756162,15.075989723205566,0.078995794057846,190.84547352186775,fourier_concentration_k5,0.3236254899966057,1.0,1.0,34.02483731597251,1.0,0.0,True,0.5565543788513602,0.419902254788052,-0.8454054400848521,transformer add p97 f0.5 wd1.0 softmax_ce,0.09941830792289547,0.19310963823488994
transformer_compose120_f0.6_wd1.0_softmax_ce_s0,transformer,compose,120,0.6,False,softmax_ce,adamw,0.001,1.0,100000,0,129,False,300.0,15900.0,18062.0,-2162.0,18062.0,-2162.0,106.0,15794.0,False,True,False,0.00988802313804625,0.0196493715047836,1.9871890700961758,0.2575359381735325,5.926270551979542,23.01143131327291,0.0500801982211726,0.22097084294554897,4.412339623131289,1.3863584201806733,66.37524280234555,47.877404454827335,16.753874115645885,9.734425347298384,0.5810253365941032,41.23709477234141,44.70260314551948,1.0840386160157545,15.283698081970217,0.1549093574285507,98.66220050018323,,,1.0,1.0,35.53307994047302,1.0,0.0,True,0.5047833660432156,2.141543841189927,-0.9862637244289316,transformer compose p120 f0.6 wd1.0 softmax_ce,1.691578300282336,3.2857134710727056
transformer_compose120_f0.6_wd1.0_softmax_ce_s1,transformer,compose,120,0.6,False,softmax_ce,adamw,0.001,1.0,100000,1,129,False,500.0,36300.0,45937.0,-9637.0,39318.0,-3018.0,10.0,36290.0,False,True,False,0.0093899667263031,0.0133497044444084,1.4216988018725683,0.3408047705888748,2.687226362526417,7.8849435055828945,0.0458403459642163,0.1326185640610544,2.8930532977342396,1.4905142166883012,25.147976490572084,16.872013838584586,17.634664580225945,10.91443495452404,0.618919339512847,49.206551011565146,55.472323635116254,1.1273361472150008,15.303062438964844,0.0912058055400848,167.78605647245968,,,1.0,1.0,36.05062381185268,1.0,0.0,True,0.6403515137561364,1.5325929017910496,-0.6430640211240453,transformer compose p120 f0.6 wd1.0 softmax_ce,1.3981078799437143,2.715677952582644
