run,model,step,agreement,agreement_novel,kappa,n_classes_used
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,1459,0.1057498140078648,0.020042514424536896,0.09612169104229194,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,1571,0.1057498140078648,0.020042514424536896,0.0961298436609172,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,1692,0.1057498140078648,0.020042514424536896,0.09611355891669619,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,1823,0.10617493888829843,0.02064986334649256,0.0965442757378224,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,1964,0.10596237644808162,0.02034618888551473,0.09632568803222881,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,2115,0.10617493888829843,0.02064986334649256,0.09654827798664178,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,2278,0.10617493888829843,0.02064986334649256,0.09655091862624052,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,2454,0.10617493888829843,0.02064986334649256,0.09655459074002389,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,2644,0.10660006376873206,0.021257212268448223,0.09697857952722182,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,2848,0.10617493888829843,0.020498026116003643,0.09655704567584796,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,3067,0.10617493888829843,0.02064986334649256,0.09655525089214519,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,3304,0.10745031352959931,0.02247191011235955,0.09784752403976903,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,3559,0.10808800085024976,0.023382933495293044,0.09850075910122269,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,3834,0.10893825061111702,0.02459763133920437,0.09934369563640809,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,4130,0.10936337549155065,0.025053143030671122,0.09977173300353949,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,4448,0.10893825061111702,0.024293956878226542,0.099337155546515,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,4791,0.10978850037198427,0.02550865472213787,0.10017751932888153,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,5161,0.10936337549155065,0.024901305800182204,0.09974870920749147,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,5560,0.1102136252524179,0.0258123291831157,0.10060331122410067,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,5989,0.11276437453501967,0.028849073792894017,0.10319199321650377,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,6451,0.11744074821978956,0.03401153962951716,0.10792220181555524,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,6949,0.12743118290997982,0.0449438202247191,0.1180061256005001,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,7485,0.14231055372515677,0.058153659277254785,0.13308945106830056,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,8062,0.19821447550217877,0.11129668994837534,0.18961795755970956,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,8685,0.35763630566478904,0.2645004555116915,0.3507994341356138,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,9355,0.8023169305983633,0.7584269662921348,0.8002429171701759,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,10077,0.9991497502391328,0.9987853021560886,0.9991408934119587,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,10854,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,11692,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,12594,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,13566,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,14613,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,15741,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,16955,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,18264,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,19673,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,21192,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,22827,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,24589,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,26486,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,28530,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,30732,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,33103,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,35658,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,38410,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,41374,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,44567,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,48006,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,51711,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,55701,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s3,mlp,60000,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,0,0.08746944414921884,0.08624354691770422,-0.0024323967763204457,59
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1,0.07726644701881177,0.07728515031885819,-0.002984485498244596,64
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,2,0.11361462429588692,0.1156999696325539,0.010954124343734028,63
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,3,0.1427356786055904,0.14637109019131492,0.014376214886963208,62
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,4,0.16866829631204167,0.17233525660491952,0.02208297771763123,57
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,5,0.18078435540440005,0.18326753720012148,0.019000274424541688,47
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,6,0.18248485492613456,0.18478590950501061,0.016444400727255195,46
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,7,0.17929641832288234,0.18144549043425448,0.01910671196592289,42
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,8,0.16675523435009035,0.1683874886122077,0.020062124874323788,42
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,9,0.14996280157296205,0.14940783480109324,0.02069409070547723,41
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,10,0.1350834307577851,0.1339204372912238,0.024217663987258838,44
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,11,0.12147943458390903,0.12025508654722138,0.024306358704195147,44
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,12,0.10787543841003294,0.10719708472517461,0.019773217402701094,46
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,13,0.09512169199702412,0.0945945945945946,0.015679173556204927,49
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,15,0.08002975874163036,0.08092924385059216,0.017076571385096686,59
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,16,0.06812626208948878,0.06878226541147889,0.013773629926881291,66
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,17,0.060048889361249864,0.05952019435165502,0.01323569963550296,72
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,18,0.0513338293123605,0.0507136349832979,0.0108363028949557,77
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,20,0.03836752045913487,0.036440935317339815,0.006853050386936196,82
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,21,0.03517908385588266,0.03325235347707258,0.006904044950796259,89
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,23,0.03029014773089595,0.027482538718493776,0.007097527406977022,93
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,24,0.028802210649378254,0.0258123291831157,0.007765582993781078,93
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,26,0.025401211605909236,0.022775584573337383,0.007417221371082478,94
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,28,0.022850462323307473,0.018979653811114484,0.006542808065242449,96
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,31,0.020724837921139334,0.01655025812329183,0.005893645553044818,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,33,0.020299713040705707,0.01700576981475858,0.006308529008033059,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,35,0.020937400361356148,0.017157607045247495,0.007656876459780052,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,38,0.022425337442873845,0.01806863042818099,0.00998299385991197,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,41,0.022850462323307473,0.01700576981475858,0.010887240178567835,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,44,0.02455096184504198,0.016094746431825083,0.012967535065815725,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,48,0.029227335529811882,0.016398420892802915,0.018018535590412686,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,51,0.03624189605696673,0.017613118736714242,0.02531974051909706,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,55,0.049633329790626,0.016853932584269662,0.03903329135863808,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,60,0.0698267616112233,0.018220467658669907,0.05955782083507199,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,64,0.08215538314379849,0.01700576981475858,0.07209655772055115,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,69,0.09597194175789138,0.01806863042818099,0.0861187185141951,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,75,0.10596237644808162,0.01989067719404798,0.09624282963928138,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,80,0.10766287596981614,0.01958700273307015,0.09798972809900866,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,87,0.10978850037198427,0.022320072881870635,0.10017382072495018,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,93,0.11063875013285153,0.023534770725781962,0.10102746455473244,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,100,0.11042618769263471,0.02323109626480413,0.10081720442679286,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,108,0.11191412477415241,0.02535681749164895,0.10235530221580136,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,116,0.11170156233393559,0.025053143030671122,0.10212607959225964,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,125,0.11233924965458604,0.025964166413604616,0.10277566048498363,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,135,0.11255181209480285,0.02626784087458245,0.10299166010471658,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,146,0.11170156233393559,0.025053143030671122,0.10212999562530486,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,157,0.11106387501328516,0.024142119647737624,0.10148857626960195,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,169,0.11127643745350196,0.024445794108715457,0.1017013360889755,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,182,0.11148899989371878,0.02474946856969329,0.10191752166482217,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,196,0.11127643745350196,0.024445794108715457,0.10170108993931765,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,211,0.11085131257306834,0.023838445186759795,0.10127288277331303,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,227,0.11063875013285153,0.023534770725781962,0.10104296332237124,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,245,0.1102136252524179,0.022927421803826297,0.10061485347786189,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,264,0.10936337549155065,0.02171272395991497,0.09976188636346615,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,284,0.10957593793176745,0.022016398420892803,0.0999724449445219,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,306,0.10978850037198427,0.022320072881870635,0.10021164778928897,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,330,0.10978850037198427,0.022320072881870635,0.1002009225677443,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,355,0.11000106281220108,0.022623747342848468,0.1004016208237151,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,383,0.10978850037198427,0.022320072881870635,0.10018653968541037,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,412,0.10957593793176745,0.022016398420892803,0.0999717667222457,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,444,0.10915081305133383,0.02140904949893714,0.0995553804081032,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,478,0.10978850037198427,0.022320072881870635,0.10018775197466571,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,515,0.11000106281220108,0.022623747342848468,0.10041222057032777,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,555,0.11000106281220108,0.022623747342848468,0.10041437746492457,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,598,0.10957593793176745,0.022016398420892803,0.09998091236083681,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,644,0.10936337549155065,0.02171272395991497,0.09976852618825367,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,694,0.10936337549155065,0.02171272395991497,0.0997732747335253,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,747,0.10978850037198427,0.022320072881870635,0.10019777891987222,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,805,0.11085131257306834,0.023838445186759795,0.10127070741262964,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,867,0.11127643745350196,0.024445794108715457,0.10169774639310411,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,934,0.11170156233393559,0.025053143030671122,0.10212175346368604,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1006,0.11170156233393559,0.025053143030671122,0.10211664816828327,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1083,0.11191412477415241,0.02535681749164895,0.10233609581803796,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1167,0.11212668721436922,0.025660491952626784,0.10255244675721448,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1257,0.11127643745350196,0.024445794108715457,0.101684023234121,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1354,0.11085131257306834,0.023838445186759795,0.10127011226494763,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1459,0.11127643745350196,0.024445794108715457,0.101696536146315,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1571,0.11063875013285153,0.023534770725781962,0.10105193388807113,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1692,0.10957593793176745,0.022016398420892803,0.0999670602425348,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1823,0.11000106281220108,0.022623747342848468,0.10039591000397492,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,1964,0.1102136252524179,0.022927421803826297,0.10060495426763129,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,2115,0.11127643745350196,0.024445794108715457,0.10169733614032063,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,2278,0.11127643745350196,0.024445794108715457,0.10171107940458096,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,2454,0.11106387501328516,0.024142119647737624,0.10149370555942183,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,2644,0.11170156233393559,0.025053143030671122,0.10214309666033047,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,2848,0.11212668721436922,0.025660491952626784,0.10257121815450976,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,3067,0.11212668721436922,0.025660491952626784,0.10257029599721948,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,3304,0.11233924965458604,0.025964166413604616,0.10278860867145162,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,3559,0.11212668721436922,0.025660491952626784,0.10255660686168204,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,3834,0.1131894994154533,0.027178864257515943,0.10361028296539641,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,4130,0.11212668721436922,0.025660491952626784,0.1025539222666611,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,4448,0.11106387501328516,0.024142119647737624,0.10149036126910312,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,4791,0.11127643745350196,0.024445794108715457,0.10170949997619494,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,5161,0.11085131257306834,0.023838445186759795,0.10128384150565842,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,5560,0.11000106281220108,0.022623747342848468,0.10042571639783589,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,5989,0.10915081305133383,0.02140904949893714,0.09955250180155177,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,6451,0.10851312573068339,0.020498026116003643,0.09892481603828064,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,6949,0.10936337549155065,0.02171272395991497,0.09975958398649046,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,7485,0.11106387501328516,0.024142119647737624,0.1014698846419648,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,8062,0.11106387501328516,0.02399028241724871,0.10148906868396582,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,8685,0.1134020618556701,0.02687518979653811,0.10386261047316676,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,9355,0.11680306089913912,0.03067112055876101,0.10732525458749329,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,10077,0.12913168243171433,0.0420589128454297,0.11976326456815116,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,10854,0.19460091401849294,0.1014272699665958,0.18598409072009514,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,11692,0.680518652354129,0.6166109930154874,0.6771465182677825,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,12594,0.996599000956531,0.9957485575463103,0.9965635706670223,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,13566,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,14613,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,15741,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,16955,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,18264,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,19673,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,21192,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,22827,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,24589,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,26486,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,28530,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,30732,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,33103,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,35658,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,38410,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,41374,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,44567,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,48006,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,51711,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,55701,1.0,1.0,1.0,97
mlp_add97_f0.3_wd1.0_softmax_ce_s4,mlp,60000,1.0,1.0,1.0,97
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,0,0.9916986451562377,0.9918326247482658,0.9852368013297147,6
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,504,0.910251390085363,0.8717833967330499,0.9094254989191799,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,1008,0.9158900462056543,0.8798388901320205,0.9151124737720567,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,1513,0.9162033048790038,0.8802864175430745,0.9154265250081609,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,2017,0.9190226329391495,0.8843141642425598,0.9182663657736729,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,2521,0.9068055446785183,0.8668605952114568,0.9059481849121431,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,3025,0.9014801472315764,0.85925262922354,0.9005791812507141,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,3529,0.9091549847286396,0.8702170507943612,0.908317195007933,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,4034,0.8867569895841491,0.8382188409040053,0.8857236447742223,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,4538,0.911504424778761,0.8735735063772656,0.9106857070353626,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,5042,0.8994439658548046,0.8563437010516894,0.89852077752833,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,5546,0.9080585793719164,0.8686507048556724,0.90721055204042,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,6050,0.898504189834756,0.8550011188185276,0.8975719627623628,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,6555,0.8938053097345132,0.8482882076527187,0.8928342182362266,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,7059,0.9068055446785183,0.8668605952114568,0.905946139213215,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,7563,0.8922390163677657,0.8460505705974491,0.8912545469554871,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,8067,0.9052392513117707,0.8646229581561871,0.9043675910521951,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,8571,0.8988174485081055,0.8554486462295816,0.897891996852774,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,9076,0.9144803821755815,0.8778250167822779,0.9136911134073585,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,9580,0.8997572245281541,0.8567912284627434,0.8988413701581497,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,10084,0.9158900462056543,0.8798388901320205,0.9151154172082939,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,10588,0.9028898112616494,0.8612665025732826,0.9020019756614024,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,11092,0.9209021849792466,0.8869993287088834,0.9201762460733655,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,11597,0.9177695982457514,0.8825240545983442,0.9170151969183646,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,12101,0.9342156785966012,0.9060192436786754,0.9336168382291397,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,12605,0.9425170334403634,0.9178787200716044,0.9419939369343185,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13109,0.9998433706633253,0.999776236294473,0.9998419719426377,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13613,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,14118,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,14622,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,15126,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,15630,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,16134,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,16639,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,17143,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,17647,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,18151,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,18655,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,19160,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,19664,0.9995301119899758,0.9993287088834191,0.9995259162210166,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,20168,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,20672,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,21176,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,21681,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,22185,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,22689,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,23193,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,23697,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,24202,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,24706,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,25210,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,25714,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,26218,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,26723,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,27227,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,27731,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,28235,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,28739,1.0,1.0,1.0,113
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,29244,1.0,1.0,1.0,113
