run,t_g,h1_max_persistence__0.5-0.9 / 1.2,h1_total_persistence__0.5-0.9 / 1.2,h1_max_persistence_normalised__0.5-0.9 / 1.2,h1_total_persistence_normalised__0.5-0.9 / 1.2,h0_total_persistence__0.5-0.9 / 1.2,lid__0.5-0.9 / 1.2,h1_max_persistence__0.7-0.9 / 1.2,h1_total_persistence__0.7-0.9 / 1.2,h1_max_persistence_normalised__0.7-0.9 / 1.2,h1_total_persistence_normalised__0.7-0.9 / 1.2,h0_total_persistence__0.7-0.9 / 1.2,lid__0.7-0.9 / 1.2,h1_max_persistence__0.3-0.9 / 1.2,h1_total_persistence__0.3-0.9 / 1.2,h1_max_persistence_normalised__0.3-0.9 / 1.2,h1_total_persistence_normalised__0.3-0.9 / 1.2,h0_total_persistence__0.3-0.9 / 1.2,lid__0.3-0.9 / 1.2,h1_max_persistence__0.5-0.9 / 1.5,h1_total_persistence__0.5-0.9 / 1.5,h1_max_persistence_normalised__0.5-0.9 / 1.5,h1_total_persistence_normalised__0.5-0.9 / 1.5,h0_total_persistence__0.5-0.9 / 1.5,lid__0.5-0.9 / 1.5,h1_max_persistence__0.5-0.9 / 1.05,h1_total_persistence__0.5-0.9 / 1.05,h1_max_persistence_normalised__0.5-0.9 / 1.05,h1_total_persistence_normalised__0.5-0.9 / 1.05,h0_total_persistence__0.5-0.9 / 1.05,lid__0.5-0.9 / 1.05
transformer_add97_f0.3_wd0.3_softmax_ce_s2,43800.0,0.633234692506589,1.3969065136182162,0.8229848081517435,1.9047490136889365,0.7765509164291258,1.3101247869888122,0.7542025760015164,1.3969065136182162,1.0188578636114376,1.9406147160932985,0.7812973954235926,1.3439952571263656,0.6403553707665173,1.1666560803757222,0.9514909693457002,1.7390169463319864,0.7507807136041342,1.2230931236623368,,,,,,,0.709920909113344,1.3752441753855156,0.8320918780770293,1.4973786820873702,0.8456737928570304,1.2961665606922035
transformer_add97_f0.3_wd0.3_softmax_ce_s3,56500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.7453439586902033,1.1367032248747764,0.8778145743405158,1.3182763075333634,0.898954681766966,1.4848395914552008
transformer_add97_f0.3_wd0.3_softmax_ce_s4,42600.0,0.6616076027039792,0.9857376832057105,0.8447014054271509,1.2644404694606781,0.7735370332474117,1.5883492386429392,0.5578462649732062,0.9904914404843395,0.7422462157538601,1.3229847936039865,0.7735370332474117,1.5813260150413313,0.6068361144154194,0.9800198011970912,0.8706511105351972,1.2682475280372023,0.7073085428524061,1.5635974532213546,,,,,,,0.6863897354657388,1.4157030785089835,0.8968710999571122,1.6415684134810304,0.7776355357201447,1.5658000550976405
transformer_add97_f0.3_wd1.0_softmax_ce_s0,27600.0,1.209967493067307,1.6415957185919416,1.2091118833356345,1.6579035560594824,0.9370895228077062,0.9910212087616167,1.3631075850330914,1.8869132948994956,1.266550823060724,1.9135797196405357,0.9705464360954139,0.9916383603361008,1.231943344508033,1.8434728256678532,1.1886779513527603,1.974062396836144,0.9620133874562358,0.9959500850195082,,,,,,,0.9598249401765228,1.43285176130886,1.19221940592946,1.1756089065785607,0.9879293824994703,1.0733097255765232
transformer_add97_f0.3_wd1.0_softmax_ce_s1,28600.0,0.8688833483951094,1.1558699045940193,0.907013910343647,0.9570062523383844,0.9778597483871659,1.320079971335529,0.9455344406491051,1.7975915863580616,0.9646721201611687,1.3783842217820044,1.0294311858713163,1.155543953015749,0.8397732185016346,1.24796825273184,0.8558594088909756,0.9545884256154707,1.0294311858713163,1.2841195707770363,,,,,,,0.8688833483951094,1.157321712838856,0.907013910343647,1.1487474088719678,1.0519215184503485,1.261644668266303
transformer_add97_f0.3_wd1.0_softmax_ce_s2,30000.0,1.0918934009113925,3.0616508338396513,1.1716242593902648,3.400348699418392,0.9673163795988137,1.6399991191389003,0.7581124344989862,1.8229652319325904,1.0915905253591272,2.4707952318297655,0.7850488646920815,1.6357609294878683,1.0039853773605827,2.9234202623685976,1.118431952489992,3.159198805155463,0.9725820089203568,1.592482972609231,,,,,,,1.1240152387553393,2.8877556550492316,1.1110878217185451,2.5984394389172896,1.1650347842013629,1.5916024309087076
transformer_add97_f0.3_wd1.0_softmax_ce_s3,34700.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9086106289461077,1.5512494545790216,0.8806260554151021,1.4366813332289958,1.1113170431064194,1.2374337990819435
transformer_add97_f0.3_wd1.0_softmax_ce_s4,25700.0,0.8483782597197783,2.957536977827424,1.0854264170867567,3.8028069027083804,0.8444456798694268,1.214367331405343,0.9279304730329672,3.476885428062138,1.2571651772992198,4.367555390493824,0.8351492395028863,1.244900067355523,0.8761815566850142,2.6584638444186166,1.1093325121158895,3.33610972558682,0.8480617912276588,1.2044068344141667,0.8098929623172806,2.9244953005056415,1.0502975842499431,3.8098293254917435,0.801979415844245,1.1362378829901294,0.8483782597197783,2.4467193879178577,0.9523994020527301,2.673995073844904,0.8712023307225527,1.214367331405343
transformer_add97_f0.3_wd3.0_softmax_ce_s0,49300.0,0.33256522210268663,0.08312144585110454,0.33021899087428247,0.08915047038958282,0.9361159503699633,1.8119122567425672,0.3788421694421451,0.08338828959003913,0.3824798790005082,0.09219254718820867,0.9242091488066426,1.6585567422307306,0.3218857435235388,0.0822731754701368,0.3174685576635647,0.08772918766077323,0.9738795538366063,1.857624744500167,0.2910273472742816,0.04857854996053654,0.30276279144121104,0.05169455553120998,0.9361159503699633,1.8119122567425672,0.31974021915416134,0.08312144585110454,0.33021899087428247,0.08915047038958282,0.9299020307684152,1.8119122567425672
transformer_add97_f0.3_wd3.0_softmax_ce_s1,63700.0,0.330617186559719,0.09955002333741982,0.3471656348415727,0.09983046204769169,1.0162951161061065,2.0136964829429074,0.2949574435965514,0.09955002333741982,0.34344520493848146,0.09983046204769169,1.0161941236040557,2.0136964829429074,0.3339552306175664,0.12103469656559333,0.34529539861765013,0.1116882983249212,1.105236638113099,2.13798857381642,0.3313095299095863,0.1181034580428845,0.3610843651667255,0.1168448367679221,1.0322725341960228,1.8687776752157665,0.32805277539118083,0.08711571961440939,0.32601978006380905,0.09147581725708105,1.0079565337980971,1.963384650160217
