run,condition,t_g,window,projection_dim,projection_seed,step,ph_dim,slope,r2,n_sizes
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,25980,1.1493098906378103,0.12991264745398703,0.9310055363759122,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,26980,1.174340369671506,0.1484581252369563,0.9082974334485225,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,27980,1.1789679331649978,0.15180050969202313,0.9331829181188522,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,28980,1.1607702544429466,0.13850307916453308,0.9066314451432815,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,29980,1.1458581243602886,0.1272916090215954,0.9680779937660119,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,30980,1.1392871295598872,0.12225814366365628,0.9063564696318547,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,31980,1.1325807667277505,0.11706076124778506,0.9263372255135395,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,32980,1.1774657243426787,0.15071837818612438,0.8934506112771795,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,33980,1.1592201460246332,0.13735108604750712,0.9085744998002847,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,34980,1.1806381413785256,0.15300042836801006,0.8997051648153039,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,35980,1.1776691181871959,0.15086505661342697,0.8819028770237464,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,36980,1.1400942087131276,0.12287950209944305,0.9411080310745977,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,37980,1.160241725929454,0.13811063879907137,0.9278540847708299,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,38980,1.1330543789359369,0.11742982632562578,0.9331185420678931,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,39980,1.167330782259972,0.14334478693007388,0.902021422136688,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,40980,1.1551064003128326,0.13427888571202262,0.9108256087524462,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,41980,1.1701463064392206,0.14540601077225912,0.888858468485209,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,42980,1.1706464039151725,0.14577109137691235,0.8969191317447138,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,43980,1.1654541842375792,0.14196541269086138,0.9222275652177008,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,44980,1.1760778928825875,0.1497161828720524,0.9276115415712383,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,45980,1.171285685063137,0.1462373247171582,0.9107700528786135,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,46980,1.16223799212572,0.13959102457921588,0.8861220605933819,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,47980,1.1751605693213478,0.1490524562294518,0.9174940421038225,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,48980,1.1730785317952412,0.1475421526386366,0.8890009596364387,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,64,1,49980,1.187180474568935,0.1576680871852279,0.8705720369578718,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,7980,1.2096944242236078,0.17334495391940943,0.9062570237373591,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,8980,1.2565116962774552,0.20414588820573457,0.9858788150869353,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,9980,1.216026708529215,0.1776496412570571,0.996877036560221,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,10980,1.1785602698515245,0.15150711798049976,0.9738972503712808,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,11980,1.164127129760775,0.14098729044696584,0.9564338846995625,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,12980,1.1641202226445282,0.14098219363606343,0.9588252966259089,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,13980,1.1913954958747761,0.16064816136831614,0.9691856509361766,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,14980,1.2242000421444221,0.18314003792361622,0.9086200068869908,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,15980,1.2034274648621446,0.16904007163028115,0.9372816637221001,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,16980,1.16575340025537,0.14218564596857272,0.9695886979130331,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,17980,1.1581936048560644,0.1365864948595741,0.9799030261235472,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,18980,1.1494308061395204,0.13000417714694718,0.9778397331966301,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,19980,1.1670153304087874,0.1431132274417376,0.9720338893514577,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,20980,1.159572436043987,0.13761316765029924,0.9630840408331691,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,21980,1.156819624256979,0.13556099928517704,0.9548508130512774,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,22980,1.1653874999569167,0.1419163153569357,0.9024093414185488,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,23980,1.153492681559814,0.13306775501362783,0.9380434567701871,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,24980,1.1099108911451774,0.09902677054711494,0.9856654963886354,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,25980,1.1148523979494553,0.10302027260353307,0.9765712426233267,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,26980,1.1433287135506656,0.1253608973971719,0.976552326954083,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,27980,1.1360819684301355,0.11978182227306784,0.9537055177767463,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,28980,1.1561546563062688,0.13506381300678083,0.911210090185267,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,29980,1.1419965816784485,0.12434063635264939,0.9237524162324048,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,30980,1.1152702204568852,0.10335631521629192,0.9595927882402044,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,31980,1.1214937727989145,0.10833209755209094,0.949514007629793,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,32980,1.1267233169985766,0.112470661684848,0.9856975437360259,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,33980,1.1238059543499386,0.11016666522429466,0.9464794298575013,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,34980,1.1506346105228198,0.13091437468092074,0.891617490287252,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,35980,1.1518794681829545,0.1318536117520512,0.8747712251848209,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,36980,1.1544196350910818,0.13376386748558589,0.9166368757152651,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,37980,1.1517028786719776,0.1317204996890391,0.9513715192795225,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,38980,1.1457431659370112,0.12720404560983756,0.9648738240981858,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,39980,1.1370348695488628,0.12051949611996832,0.9289111857156986,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,40980,1.14747746927978,0.12852319389969813,0.9141119835422955,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,41980,1.1555181263921603,0.1345873533613271,0.9361277392716126,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,42980,1.1718862657346112,0.14667487004539834,0.9528778546391656,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,43980,1.191752196232244,0.16089938565959738,0.9384403899924749,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,44980,1.1936524068289822,0.1622351747636759,0.8993199718729136,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,45980,1.1612591829753294,0.1388657978679297,0.9512873557328709,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,46980,1.1675709913674093,0.14352103007557365,0.9057214261488444,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,47980,1.1787585650519596,0.1516498546452385,0.942038286185655,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,48980,1.184086374365567,0.15546701520334635,0.9168781744510848,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,0,49980,1.1762325253753183,0.1498279647717488,0.9412632594599322,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,7980,1.302441830741997,0.23221139217380382,0.9844983172062238,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,8980,1.3223119652589916,0.24374880794174986,0.9746058736182501,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,9980,1.2707996396517482,0.2130938908087499,0.9665128920357396,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,10980,1.1926600637409492,0.16153811936709211,0.9193976950010921,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,11980,1.1814047783760617,0.1535500631929199,0.9494077780795893,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,12980,1.1900151326269999,0.1596745515391344,0.9319078704541005,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,13980,1.2094362054419492,0.17316846022929952,0.9370981994384783,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,14980,1.206870883965808,0.17141094935195145,0.9399346493203851,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,15980,1.1970592004738563,0.16461942767396168,0.956328263142227,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,16980,1.196766019634964,0.1644147781660624,0.9565966469193404,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,17980,1.190236302613292,0.15983070100920954,0.9713362845070598,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,18980,1.1795388426260525,0.1522110473499443,0.9292780111649476,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,19980,1.187570544925759,0.15794476018894943,0.9534281235802133,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,20980,1.1850060084534422,0.15612242227775242,0.95121317552779,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,21980,1.1727918430004298,0.14733376944229512,0.9424109381316724,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,22980,1.1772330714311583,0.15055053729988802,0.9146784110125517,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,23980,1.1756005125472266,0.14937090505918976,0.9346772641933335,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,24980,1.1511376053315132,0.13129412559499137,0.9459176447398415,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,25980,1.1377364939633123,0.1210618580788477,0.9200923273241806,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,26980,1.1720320679387908,0.14678102472173585,0.8786703501432922,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,27980,1.1654439687636435,0.14195789175446505,0.9188601119841938,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,28980,1.1552624489058057,0.13439582412884693,0.8880537164732418,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,29980,1.149521632256549,0.13007291734304555,0.9556586228684316,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,30980,1.135720556043547,0.11950171661623345,0.9012400174182073,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,31980,1.12892965719432,0.11420521763485535,0.9145682852800783,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,32980,1.165595688263578,0.14206957861200628,0.8770064603088755,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,33980,1.1584993838690227,0.13681438771221854,0.9160212323282376,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,34980,1.1834444916623192,0.15500895306432574,0.8820223504014695,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,35980,1.1723028579685317,0.14697810962187116,0.8848563846431098,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,36980,1.1566920261708988,0.13546564048652648,0.9329438397003029,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,37980,1.1769705280495562,0.15036105308671327,0.9350885880518895,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,38980,1.1425329500431864,0.12475171944738997,0.9131961618547857,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,39980,1.171329981490751,0.1462696116364232,0.9015772065095389,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,40980,1.1686577082417586,0.14431745673034022,0.912077408716411,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,41980,1.1893321764791016,0.15919200726545588,0.8767463816269091,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,42980,1.1731529126685365,0.14759620063054757,0.9011637090928958,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,43980,1.1630594716258622,0.14019873927677864,0.9260811999095243,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,44980,1.1852294098889304,0.15628148301373035,0.9279005342409181,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,45980,1.1685054342977175,0.14420594834374129,0.9151451995113791,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,46980,1.1577744334887266,0.13627389664608855,0.8802546514722815,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,47980,1.1848886173354423,0.15603881633297878,0.9002127420331432,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,48980,1.1708074818307317,0.14588861489307262,0.8877761047162847,8.0
transformer_add113_f0.3_wd1.0_dense_s0,transformer_add113_f0.3_wd1.0_dense,21500,400,32,1,49980,1.1878088356264205,0.15811368798866926,0.8682478925506399,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,1980,1.2112684152223467,0.17441915645391046,0.7116962092327788,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,2980,1.3214462706550207,0.2432533791144491,0.8745244561498507,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,3980,1.350695549236662,0.25964070840009473,0.9717578088148926,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,4980,1.1226774151540044,0.10927218584616843,0.8418823021619164,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,5980,1.1009608039491323,0.09170245079296852,0.46074358889222855,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,6980,1.1091184566590035,0.09838305007357015,0.5102318704541293,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,7980,1.1093939178747263,0.09860692051051888,0.4863848489678696,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,8980,1.1279785286210706,0.11345830206317987,0.5204302577388102,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,9980,1.1538894010990137,0.13336581560801483,0.8845269055009269,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,10980,1.1107867640259652,0.09973720214708605,0.6653615457082089,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,11980,1.1501826209471195,0.13057284835642133,0.4943840647247739,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,12980,1.049370477977117,0.04704771004449153,0.26656396976074914,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,13980,1.0989549152061637,0.09004456309984273,0.5182575808149372,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,14980,1.099470146853467,0.09047098471762674,0.6489974426639173,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,15980,1.1002619712871935,0.09112554455544551,0.6944720239883435,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,16980,1.1787954659922388,0.15167641134566087,0.7012259094674052,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,17980,1.1185093689649834,0.10595295153821245,0.9174591989515857,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,18980,1.0970344357603172,0.08845158601887097,0.358287847657519,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,19980,1.1104089252670326,0.09943086979464011,0.8423548179040725,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,20980,1.1461380025164243,0.1275047177526339,0.5036815609943857,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,21980,1.082592462149421,0.07629137005576282,0.38994875775833926,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,22980,1.0944513491029313,0.0863001806159301,0.44595229320091556,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,23980,1.0747741393034016,0.06957195616175253,0.6523801985269313,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,24980,1.0949860257225565,0.08674633601819473,0.8161692225146775,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,25980,1.1080835065322496,0.09754093973521656,0.9334743119281689,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,26980,1.0901921419377738,0.08273050086149104,0.3912535644673143,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,27980,1.086764132263684,0.07983713272074784,0.5592112590808257,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,28980,1.0412907403413816,0.03965342122205443,0.31860791769469,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,29980,1.0630234281340232,0.05928696063138633,0.5116283127958989,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,30980,1.0884883507107572,0.08129471542159945,0.8182643198700682,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,31980,1.1484245324199822,0.1292418685163571,0.6935827590062857,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,32980,1.075884396062905,0.07053210952830669,0.6439728958102591,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,33980,1.0781768098533466,0.07250833920642404,0.5686629404328076,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,34980,1.107778152279884,0.097292180801787,0.797430441922566,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,35980,1.1102719518458013,0.09931976725384857,0.6782337029863248,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,36980,1.0603080049442106,0.05687781725969688,0.31628834357132063,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,37980,1.077506655428242,0.07193148649039004,0.4960362598408138,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,38980,1.1176013087440884,0.10522653098558345,0.4905826588544483,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,39980,1.1455016828030558,0.12702005155244417,0.7014713215105933,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,40980,1.1203225609680296,0.10739992673544248,0.7489207864370298,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,41980,1.0557913096548353,0.052843122636683615,0.5653384381626947,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,42980,1.1035127609646813,0.0938029578146349,0.7635636447718585,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,43980,1.068566272927564,0.06416660778531988,0.5858284396383182,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,44980,1.0830142180492002,0.07665108792267854,0.6049329648599,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,45980,1.0596958327669077,0.05633298812833829,0.4094550069938424,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,46980,1.0723425874206918,0.06746219750042533,0.4774428922737959,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,47980,1.0888711680508103,0.08161770708824863,0.2632112063665214,8.0
transformer_add113_f0.3_wd1.0_dense_s1,transformer_add113_f0.3_wd1.0_dense,22300,100,128,0,48980,1.1179281763589681,0.10548815107519144,0.7816605863043382,8.0
