run,model,operation,modulus,train_fraction,label_permutation,loss,optimizer,lr,weight_decay,steps,seed,n_snapshots,replicate,t_c,t_g,t_top__raw,lead_lag_steps__raw,t_top,lead_lag_steps,t_changepoint,lead_lag_steps__changepoint,diverged,grokked,plateau_relaxed,h1_max_persistence__baseline,h1_max_persistence__plateau,h1_max_persistence__ratio,h1_total_persistence__baseline,h1_total_persistence__plateau,h1_total_persistence__ratio,h1_max_persistence_normalised__baseline,h1_max_persistence_normalised__plateau,h1_max_persistence_normalised__ratio,h1_total_persistence_normalised__baseline,h1_total_persistence_normalised__plateau,h1_total_persistence_normalised__ratio,h0_total_persistence__baseline,h0_total_persistence__plateau,h0_total_persistence__ratio,lid__baseline,lid__plateau,lid__ratio,scale_initial,scale_final,scale_collapse,circularity_column,circularity,test_acc__final,test_acc_novel__final,weight_norm__final,train_acc__final,generalisation_gap,fits_train_set
transformer_add113_f0.3_wd0.1_recipe-rC-2layer-lr3e-3_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,1,120,True,500.0,12000.0,13445.0,-1445.0,13445.0,-1445.0,13445.0,-1445.0,False,True,False,0.0523282885551452,0.2273350656032562,4.34440093265583,0.2867393493652344,2.3870008885860443,8.32463662162252,0.0291685697244318,0.5201755787649078,17.83342768189299,0.1390987665872519,5.35055333288089,38.4658574921631,110.0141070485115,36.9292965233326,0.3356778281811474,44.432407098826864,13.82533914856072,0.31115440398739386,15.303062438964844,0.3949477076530456,38.74705978141366,fourier_concentration_k5,0.8437332275897172,1.0,1.0,43.203210247431365,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-2layer-lr3e-3_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.003,0.1,200000,2,120,True,500.0,11500.0,13445.0,-1945.0,15126.0,-3626.0,13445.0,-1945.0,False,True,False,0.0555286407470703,0.1586021780967712,2.8562229502284207,1.81159770488739,5.219362407922745,2.881082479759039,0.0402380135236448,0.4216225244161851,10.478214193362946,1.2241380231403276,13.769591602101269,11.24839792720237,131.72051811218262,36.77057380974293,0.27915600649571143,43.69311538134626,12.217437623151872,0.2796192836450343,15.033525466918944,0.3692004382610321,40.71914306962426,fourier_concentration_k5,0.9054489194746372,1.0,1.0,38.63201595791799,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-2layer_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,0,120,True,500.0,98500.0,156303.0,-57803.0,156303.0,-57803.0,166387.0,-67887.0,False,True,False,0.0201883912086486,0.0200288370251655,0.9920967360977854,0.8723013401031494,1.4488911740481851,1.6609984502337851,0.0598981645483624,0.2558417627636681,4.271278839556073,2.6133928008601552,18.229230016846795,6.975311943480882,35.875762701034546,10.133128501474856,0.2824505387082028,52.20364734721644,29.698665219648145,0.5689001962279885,15.283698081970217,0.0298406723886728,512.1767325783096,fourier_concentration_k5,0.881618560395611,1.0,1.0,18.471074768884,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-2layer_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,1,120,True,500.0,90500.0,196639.0,-106139.0,85714.0,4786.0,200000.0,-109500.0,False,True,False,0.02003920078277585,0.0154326558113098,0.7701233187191038,0.8139088898897171,1.1950319707393646,1.468262585141795,0.058056266904412596,0.0734802464367474,1.2656729472070567,2.611576077729344,6.03766365889481,2.3118850376912263,35.653791189193726,21.58161747455597,0.6053105926389427,51.886459250175136,62.49366460065286,1.204431088645578,15.303062438964844,0.1618000268936157,94.580098240816,fourier_concentration_k5,0.5536515439063007,1.0,1.0,25.228746887263664,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-2layer_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,2,120,True,500.0,75500.0,174790.0,-99290.0,95798.0,-20298.0,136134.0,-60634.0,False,True,False,0.02011542022228235,0.02086365222930905,1.0371969364178564,0.8562902510166168,1.1300513185560703,1.319705925898882,0.059534662405688346,0.1607316430277784,2.699799352728353,2.557497342254349,9.546004145457452,3.7325568194111853,35.12231166660786,12.819063760340214,0.3649834863383379,48.45724050762991,29.57578360560229,0.6103480779295591,15.033525466918944,0.031955100595951,470.4577731426021,fourier_concentration_k5,0.8601752141417142,1.0,1.0,18.79266888634517,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-batch512_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,0,120,True,1000.0,,198319.0,,38655.0,,33613.0,,False,False,False,0.0098325759172439,0.00726612284779545,0.738984667797222,0.30963149666786194,0.30876244977116585,0.9971932865162348,0.06595459233348006,0.0567279315679226,0.8601058631534625,2.1606593099967926,2.4102220201614326,1.1155030360455163,15.163058251142502,13.543348088860512,0.8931805091390486,56.698457389224856,68.16895575434071,1.2023070625426882,15.283698081970217,0.1273189634084701,120.0425896724937,fourier_concentration_k5,0.1668592881719283,0.3497426807880401,0.0730462521314621,19.25782467064696,0.9999999403953552,0.6502572596073151,True
transformer_add113_f0.3_wd0.1_recipe-rC-batch512_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,1,120,True,1000.0,,105882.0,,52101.0,,30252.0,,False,False,False,0.0101496502757072,0.00783401355147355,0.7718505897906612,0.341085284948349,0.3206338919699192,0.9400402366184551,0.06386228384457955,0.060528860844727445,0.9478029472299394,2.3275255057477713,2.466957791012157,1.0599058033607196,15.812881357967854,13.74298295006156,0.8691004908562534,50.52719859383714,60.81626310030612,1.2036341770929675,15.303062438964844,0.1291820704936981,118.46119496676883,fourier_concentration_k5,0.1628672490906623,0.3297158181667328,0.0466263517737388,18.9864311018299,0.9999999403953552,0.6702841222286224,True
transformer_add113_f0.3_wd0.1_recipe-rC-batch512_s2,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,2,120,True,1000.0,,139496.0,,139496.0,,139496.0,,False,False,False,0.00830224156379695,0.008120011538267101,0.9780505030925036,0.3463905081152916,0.30272840708494186,0.8739512197724039,0.05653770799160715,0.0606492514652297,1.0727221463281267,2.400520333191804,2.283708334380977,0.9513388838262784,15.318246588110924,13.842401742935182,0.9036544530937894,52.02756502369343,58.21919852635199,1.1190067899552647,15.033525466918944,0.132749393582344,113.24741350018822,fourier_concentration_k5,0.1506031021485876,0.3315059244632721,0.0488697849214077,19.035410739535354,0.9999999403953552,0.6684940159320831,True
transformer_add113_f0.3_wd0.1_recipe-rC-eps1e-6_s0,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,0,120,True,500.0,106500.0,156303.0,-49803.0,47059.0,59441.0,176471.0,-69971.0,False,True,False,0.01716929674148555,0.0074918717145919,0.4363528586753097,0.8961510807275772,0.3808665797114372,0.42500264509218133,0.06122704116540845,0.0754205514057382,1.231817673533907,3.322355313933758,3.6734341659029104,1.1056716753011784,28.93114199489355,10.950222209095957,0.37849256731824515,50.81016526588236,53.00650343842441,1.043226353644963,15.283698081970217,0.0878268703818321,174.02075259568636,fourier_concentration_k5,0.242025563963712,1.0,1.0,15.622444408886944,0.9999999403953552,-5.960464477539063e-08,True
transformer_add113_f0.3_wd0.1_recipe-rC-eps1e-6_s1,transformer,add,113,0.3,False,softmax_ce,adamw,0.001,0.1,200000,1,120,True,500.0,,179832.0,,95798.0,,94118.0,,False,False,False,0.01558016240596765,0.00676949694752685,0.4344946330555539,0.7584266811609268,0.2752229012548923,0.3628866284524794,0.061937368121883954,0.0619118030498548,0.9995872431650819,2.646035820897704,2.5232403870798086,0.9535926789622087,29.75878932327032,11.464574925601482,0.38525004498877885,48.31691881483155,52.155359267795774,1.0794429890629937,15.303062438964844,0.1095511764287948,139.68870931213965,fourier_concentration_k5,0.1834073191778668,0.7672857642173767,0.6690006256103516,16.80216179442255,0.9999999403953552,0.23271417617797852,True
