run,a0,operator,b,x,y
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,71,7.072373,7.405312
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,72,-6.003871,-7.2900887
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,73,4.715295,5.873107
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,74,2.5505962,-3.3667111
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,75,-7.7173867,0.30227908
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,76,6.9378886,2.642017
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,77,-6.425811,-5.5169053
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,78,-0.3542522,7.406164
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,79,6.82259,-7.4432573
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,80,-6.9734697,7.183038
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,81,7.3917203,-6.9657307
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,82,-1.7904489,5.155964
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,83,-5.2723913,-2.527099
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,84,6.3384314,-0.27574652
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,85,-6.5718694,3.2699609
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,86,3.0999603,-5.3945103
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,87,4.766461,6.7952914
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,88,-6.8217187,-7.0554895
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,89,5.970365,7.114393
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,90,-4.0444107,-7.1159644
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,91,-3.4731445,4.7660036
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,92,7.7110353,-2.2071626
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,93,-6.550344,-0.8972863
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,94,5.8086915,3.8577323
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,95,1.5736172,-6.145219
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,add,96,-7.2321987,7.175027
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,0,6.865947,-7.2153525
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,1,-7.228958,6.889489
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,2,1.4707737,-6.0263453
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,3,5.7469077,3.6822839
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,4,-6.7877936,-0.71059245
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,5,7.740676,-2.2110047
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,6,-3.747308,5.1122828
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,7,-3.9693787,-6.915527
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,8,6.1302643,7.1883497
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,9,-6.5971475,-6.873512
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,10,4.556344,6.6152706
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,11,3.0251908,-5.3373137
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,12,-6.685529,3.1408806
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,13,6.1189013,0.037139367
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,14,-5.1113744,-2.7711787
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,15,-2.0135648,5.5731573
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,16,7.595414,-6.8467855
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,17,-7.1512566,7.276643
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,18,7.141148,-7.2297764
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,19,-0.45273352,6.9936976
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,20,-6.4462514,-5.3599043
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,21,7.034656,2.4943633
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,22,-7.8015294,0.5133708
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,23,2.775703,-3.295461
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,24,4.511726,5.9915133
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,25,-5.959282,-7.249829
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,26,6.796782,7.378095
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,27,-3.9115498,-7.0593076
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,28,-3.8570693,6.1982117
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,29,6.3330536,-4.702298
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,30,-6.378717,2.1819994
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,31,4.689784,0.8678834
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,32,3.143291,-3.711371
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,33,-7.5222154,6.301257
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,34,6.92906,-7.576066
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,35,-6.261348,7.6353207
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,36,-0.8901341,-7.487768
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,37,7.0505505,6.5590215
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,38,-6.9360247,-4.591644
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,39,7.411582,1.628804
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,40,-1.2964138,1.5634185
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,41,-5.5674677,-4.60261
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,42,6.355333,6.6101437
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,43,-7.330739,-7.4949875
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,44,3.006062,7.456344
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,45,4.475979,-7.0605664
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,46,-6.2688036,6.049414
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,47,6.5443964,-3.982689
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,48,-4.4693227,1.2100308
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,49,-3.6521988,1.4904509
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,50,6.7522507,-4.4819107
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,51,-6.575393,6.528118
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,52,5.3978877,-7.7729583
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,53,2.1251192,7.960363
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,54,-7.3841486,-7.2942977
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,55,6.8333426,5.988253
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,56,-6.5204225,-3.472034
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,57,0.11350203,0.43468645
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,58,6.6814013,2.6257772
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,59,-6.832085,-5.4801407
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,60,7.464416,6.7723823
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,61,-2.0658572,-7.500313
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,62,-4.983754,7.3611035
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,63,6.2247653,-7.2041993
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,64,-7.18616,5.8368454
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,65,3.7210724,-3.4587255
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,66,3.9243212,0.50930667
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,67,-6.391506,2.8123448
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,68,6.43011,-5.6707273
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,69,-4.7095222,7.072483
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,70,-3.2603023,-7.8896422
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,71,7.1609445,7.5387745
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,72,-6.714895,-6.901894
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,73,5.9761715,5.0773354
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,74,1.1522758,-2.089739
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,75,-7.1291323,-0.49270013
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,76,6.9197726,3.327176
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,77,-6.894555,-5.751608
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,78,0.8622188,7.0435734
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,79,6.048248,-7.2194343
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,80,-6.5981226,7.165427
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,81,7.365984,-6.698381
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,82,-2.579345,5.2577357
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,83,-4.7324095,-2.2832973
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,84,6.2676454,-0.80504966
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,85,-6.982309,4.2136874
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,86,4.235168,-6.4278274
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,87,3.677651,7.360394
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,88,-6.7854147,-7.3159423
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,89,6.623834,6.9604874
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,90,-5.3267884,-6.1411347
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,91,-2.2009819,3.7301652
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,92,7.1874266,-1.2637416
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,93,-6.489334,-1.4711596
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,94,6.265855,4.280467
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,95,0.6445818,-6.022351
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,84,sub,96,-6.868897,6.9253564
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,0,4.7251687,-8.4594145
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,1,-4.683607,9.383251
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,2,6.227024,-3.4026442
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,3,-5.650972,-3.8144846
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,4,3.3462565,5.49667
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,5,-0.7624863,-8.050144
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,6,-3.3081355,4.4264655
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,7,7.595037,2.1390655
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,8,-8.969074,-3.558946
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,9,9.307482,4.7502294
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,10,-8.507065,-2.21023
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,11,5.280994,-5.1614556
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,12,-1.7016314,7.4863057
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,13,-1.5308974,-6.798751
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,14,3.918731,4.699659
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,15,-4.578581,3.116148
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,16,4.5380526,-8.245923
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,17,-4.857259,8.384071
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,18,4.762052,-8.782356
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,19,-7.142613,2.4631836
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,20,7.7799153,4.00837
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,21,-5.0982227,-5.123773
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,22,2.4332447,7.383048
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,23,2.0348244,-2.645884
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,24,-6.765813,-3.2628503
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,25,8.721055,3.9330146
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,26,-9.887675,-5.0280466
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,27,8.086367,1.4697887
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,28,-5.6206985,5.874935
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,29,3.338522,-7.49437
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,30,-0.4229742,7.67439
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,31,-2.074909,-4.872259
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,32,2.6507788,-3.7548382
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,33,-3.4989867,8.051747
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,34,4.5889254,-8.507273
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,35,-5.25214,8.037999
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,36,7.574872,-1.310142
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,37,-8.695331,-3.8704705
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,38,7.0273523,4.3726425
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,39,-4.3387103,-6.0792756
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,40,-0.5191543,0.86585003
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,41,5.6322584,4.4359446
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,42,-7.894307,-4.2719655
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,43,9.10929,5.440188
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,44,-8.153947,-0.4196858
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,45,5.755683,-6.7664013
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,46,-4.363533,8.07321
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,47,1.9117458,-8.556362
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,48,-0.27023193,4.9467554
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,49,-0.1972372,3.6198206
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,50,2.0386004,-6.972439
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,51,-3.5807378,8.254549
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,52,5.0255275,-7.40418
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,53,-7.9896708,0.44244036
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,54,9.369166,4.0292306
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,55,-8.408211,-4.279866
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,56,6.1153884,4.8524327
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,57,-0.84379584,0.5714118
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,58,-3.8847868,-5.42768
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,59,6.843766,4.655267
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,60,-8.481387,-5.298049
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,61,7.041249,-0.70000255
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,62,-5.630279,7.431949
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,63,5.4039235,-8.3973465
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,64,-3.571111,9.525346
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,65,2.798373,-4.892427
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,66,-2.1159217,-3.5621223
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,67,-0.25704613,6.6612897
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,68,2.68864,-8.496146
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,69,-4.8572583,6.6586146
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,70,7.7399735,0.4741505
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,71,-9.341468,-3.6300452
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,72,9.458994,3.798365
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,73,-7.2684584,-3.7867038
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,74,2.3404043,-2.3854055
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,75,1.8409972,6.6770606
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,76,-4.9018474,-5.439232
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,77,7.3382006,4.956831
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,78,-6.70641,1.7654579
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,79,5.0119224,-7.863529
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,80,-5.10868,8.481686
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,81,4.718774,-9.942508
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,82,-4.8307276,4.226554
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,83,4.2562313,3.6740427
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,84,-1.7515548,-5.772315
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,85,-1.0942714,8.309787
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,86,4.6763825,-5.8704705
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,87,-7.77892,-1.4023087
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,88,8.77264,3.7400882
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,89,-9.568634,-4.2211733
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,90,8.439957,2.7252429
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,91,-3.8327532,3.7367055
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,92,-0.00049034774,-7.0342317
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,93,3.1360884,6.090983
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,94,-5.751442,-4.953681
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,95,5.5810785,-2.5319877
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,add,96,-4.6798697,8.439546
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,0,5.1576614,-8.530883
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,1,-4.5101476,8.31521
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,2,5.8351135,-2.4880204
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,3,-5.644312,-4.9456453
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,4,3.1101298,6.2260094
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,5,-0.07448038,-7.338363
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,6,-3.9853742,3.8446443
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,7,8.31981,2.7895207
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,8,-9.569967,-4.234228
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,9,9.12978,3.638322
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,10,-7.642892,-1.4107742
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,11,4.7372117,-5.7367744
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,12,-1.1282125,8.065074
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,13,-1.6825922,-5.8882003
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,14,3.999333,3.7132103
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,15,-4.8560605,4.279815
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,16,4.541146,-9.812799
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,17,-5.137238,8.582596
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,18,5.0422926,-8.013982
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,19,-6.748582,1.7950351
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,20,7.4833345,4.89128
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,21,-4.8075037,-5.514653
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,22,1.7906487,6.618822
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,23,2.4399686,-2.2480612
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,24,-7.4045935,-3.653852
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,25,9.360159,4.115609
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,26,-9.59526,-3.8945374
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,27,7.7023573,0.69108343
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,28,-4.900746,6.7081842
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,29,2.7308939,-8.321299
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,30,-0.449115,6.513399
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,31,-2.034842,-3.4917235
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,32,2.6879015,-4.93774
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,33,-3.7638664,9.326423
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,34,5.278301,-8.3524065
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,35,-5.4260488,7.4640703
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,36,7.2302976,-0.4021964
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,37,-8.774575,-5.2418346
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,38,6.7647266,4.784962
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,39,-3.876982,-5.752321
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,40,-0.92430925,0.8131997
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,41,6.0482173,4.7044296
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,42,-8.478588,-4.166985
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,43,9.268393,3.9286218
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,44,-7.669471,0.46141988
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,45,5.1235533,-7.309414
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,46,-3.8452423,8.421764
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,47,1.9424917,-7.1296
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,48,-0.2846394,3.7232525
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,49,-0.2465762,5.0226283
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,50,1.7931637,-8.619615
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,51,-4.347848,8.106824
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,52,5.9237604,-6.802339
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,53,-7.698732,-0.42366195
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,54,8.89496,5.282931
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,55,-7.9847817,-4.2890363
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,56,5.5604415,4.5338073
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,57,-0.5127714,0.7718956
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,58,-4.378989,-6.0107484
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,59,7.1210914,4.486102
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,60,-8.760757,-4.05421
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,61,7.515977,-1.4095178
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,62,-4.9579453,7.8895826
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,63,4.5676055,-8.49302
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,64,-3.7265418,8.02197
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,65,2.7548769,-3.5458064
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,69,sub,66,-2.030413,-4.7876415
