run,a0,winding_add,winding_sub,product,overlap,residual_reflected,residual_rotated,reflection_shift,monotonicity,planarity
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,83,9.000000022774845,3.0000003111555777,27.000002868724742,0.5421360731124878,1.3856950948664781,1.0306786026814734,23,0.584070796460177,0.14062673325060193
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,7,3.9999995041822145,-3.4150945850063754e-07,-1.3660376646760866e-06,0.5528368353843689,1.3879653384692516,0.9244458619311945,31,0.5353982300884956,0.11899766580496617
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,108,3.000000007591615,3.000000614719541,9.000001866933472,0.4385007619857788,1.4159065090291485,1.0236244274281672,74,0.5530973451327434,0.1279444267986915
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,27,2.656184677227181e-07,-3.000000007591615,-7.968554051846275e-07,0.7604490518569946,1.3724196540831166,0.8591355721985985,23,0.5132743362831859,0.15560367429558464
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,55,-1.1383648616687918e-07,-1.0000002555005074,1.1383651525215916e-07,0.7339354753494263,1.375530139522906,0.9647829416355195,80,0.4911504424778761,0.14832522390473682
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,1,-5.000000215028667,-3.9999992006182516,19.999996863205755,0.42111632227897644,1.3628027168684753,0.9913693240229,109,0.5752212389380531,0.15260562715689205
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,18,1.0000001796095168,-0.9999994965905997,-0.9999996762000262,0.530436098575592,1.3703819649638591,0.9558648856345338,71,0.504424778761062,0.14790091417005308
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,70,3.999999807746178,-1.0000002555005074,-4.000000829748158,0.6084540486335754,1.3652921082417746,0.9360214356151846,14,0.5486725663716814,0.12333049827453066
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,31,-1.999999903873089,-2.9999994004636887,5.999998512546702,0.2759392261505127,1.378755670097318,1.0051629990508553,34,0.5398230088495575,0.14220609046737487
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,63,3.0356396311167783e-07,5.000000822156593,1.5178200651355028e-06,0.39995047450065613,1.4025703097584328,1.0126027714146968,91,0.5132743362831859,0.15404937889034598
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,51,-0.9999999519365445,0.9999998001545629,-0.999999752091117,0.5520510673522949,1.3575269913173713,1.0709720907424098,78,0.5265486725663717,0.147186804070386
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,4,-1.000000103718526,4.99999960790074,-5.00000012649333,0.5804222822189331,1.3925169861131568,1.054576470836766,92,0.5221238938053098,0.1628537544236718
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,82,2.000000207437052,-2.000000511001015,-4.000001436876239,0.3869440257549286,1.3926721109681195,1.0357442130057095,76,0.5221238938053098,0.1489438008579634
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,67,6.450734216123154e-07,-7.589099077791946e-08,-4.895526109066117e-14,0.488835871219635,1.4041385946967557,0.9987049350412966,107,0.504424778761062,0.16020412020026698
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,87,-7.999999615492356,-4.000000414874104,32.000001780962094,0.41386541724205017,1.3945112684995227,0.9637438813515857,30,0.5575221238938053,0.14211242541302532
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,99,-3.999999807746178,-9.486373847239932e-08,3.79454935651681e-07,0.4515567123889923,1.367838842733957,1.004148418175574,40,0.5176991150442478,0.15249351035286157
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,83,-2.0000003592190336,-1.000000103718526,2.000000566656123,0.41425004601478577,1.3844848004144985,1.0215972159664728,76,0.5530973451327434,0.16198702121869746
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,7,1.000000407282489,0.9999998001545629,1.0000002074369705,0.37176644802093506,1.3912390592409518,1.0408598347949443,27,0.4823008849557522,0.15302667204957962
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,108,-2.9999994004636887,-5.000000215028667,14.999997647404316,0.5790886282920837,1.398957966070781,0.9968789098579656,71,0.5707964601769911,0.1540810695819853
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27,-2.000000207437052,-0.9999998001545629,1.9999998077461363,0.5200783014297485,1.3786854705968228,0.9597736077738643,38,0.5132743362831859,0.1508322829215517
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,55,-1.1383648616687918e-07,1.0000003313914982,-1.1383652389132289e-07,0.43104928731918335,1.3775308455976951,1.048042664414957,58,0.4911504424778761,0.15955019668553058
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,1,-4.999999911464704,-4.000000414874104,20.000001720229296,0.542611837387085,1.3804698903121841,1.0397831882309703,82,0.5619469026548672,0.14777658679496009
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,18,-4.99999960790074,-1.999999903873089,9.999998735166963,0.3575665354728699,1.4005794293531166,1.1005288137671374,80,0.5575221238938053,0.14710107794201707
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,70,8.727463939460737e-07,0.9999999519365445,8.727463519988662e-07,0.21554842591285706,1.4274648145438185,1.0474662971680437,38,0.5309734513274337,0.14009842677091555
