step,test_acc,test_acc_novel,h1_total_persistence_normalised,run,t_g,step_over_tg,null_lo,null_hi
1259,0.0206597223877906,0.0039250669069588,2.247883476839108,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.035868945868945866,0.4513591555815271,2.153484307846312
1370,0.021354166790843,0.0039250669069588,2.183014324245647,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.039031339031339034,0.4513591555815271,2.153484307846312
1490,0.0218749996274709,0.0048171277157962,2.098210077138693,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.04245014245014245,0.4513591555815271,2.153484307846312
1620,0.0206597223877906,0.0037466548383235,2.0488461005492837,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.046153846153846156,0.4513591555815271,2.153484307846312
1762,0.0067708333954215,0.0067796609364449,1.9642720194974272,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.0501994301994302,0.4513591555815271,2.153484307846312
1917,0.018750000745058,0.004638715647161,1.905137864985018,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.054615384615384614,0.4513591555815271,2.153484307846312
2085,0.0185763891786336,0.004103478975594,1.78676947291071,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.0594017094017094,0.4513591555815271,2.153484307846312
2267,0.0211805552244186,0.0051739518530666,1.7290722082792669,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.06458689458689458,0.4513591555815271,2.153484307846312
2466,0.0204861108213663,0.0035682425368577,1.6471111652294286,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.07025641025641026,0.4513591555815271,2.153484307846312
2682,0.0121527779847383,0.0053523639217019,1.7147022903308256,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.07641025641025641,0.4513591555815271,2.153484307846312
2917,0.019270833581686,0.0039250669069588,1.760673273426271,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.08310541310541311,0.4513591555815271,2.153484307846312
3172,0.0197916664183139,0.004638715647161,1.6296067166064,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.09037037037037036,0.4513591555815271,2.153484307846312
3450,0.0190972220152616,0.0049955397844314,1.5203772521404686,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.09829059829059829,0.4513591555815271,2.153484307846312
3752,0.0223958324640989,0.0053523639217019,1.4086340532357402,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.10689458689458689,0.4513591555815271,2.153484307846312
4081,0.0199652779847383,0.0055307759903371,1.2622622061316893,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.11626780626780626,0.4513591555815271,2.153484307846312
4439,0.0237847231328487,0.0076717217452824,0.9156986425558924,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.12646723646723645,0.4513591555815271,2.153484307846312
4828,0.0218749996274709,0.0058876001276075,1.041818761076939,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.13754985754985755,0.4513591555815271,2.153484307846312
5251,0.0217013880610466,0.0058876001276075,1.5223122880018023,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.1496011396011396,0.4513591555815271,2.153484307846312
5711,0.020833333954215,0.0098126670345664,1.955618300452289,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.1627065527065527,0.4513591555815271,2.153484307846312
6211,0.0220486111938953,0.0064228367991745,1.6590960221616349,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.17695156695156694,0.4513591555815271,2.153484307846312
6755,0.025000000372529,0.0094558428972959,0.5907746243343241,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.19245014245014244,0.4513591555815271,2.153484307846312
7347,0.0232638884335756,0.0085637820884585,0.9011872741149648,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.20931623931623933,0.4513591555815271,2.153484307846312
7990,0.0227430555969476,0.0073148976080119,1.395737170905024,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.22763532763532762,0.4513591555815271,2.153484307846312
8690,0.0236111115664243,0.0083853704854846,0.8543469037196635,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.24757834757834757,0.4513591555815271,2.153484307846312
9452,0.0225694440305233,0.008206957951188,0.9887118746148263,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.2692877492877493,0.4513591555815271,2.153484307846312
10280,0.0220486111938953,0.0096342554315924,1.1968510773592624,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.2928774928774929,0.4513591555815271,2.153484307846312
11180,0.0222222227603197,0.0071364850737154,0.915191326620952,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.31851851851851853,0.4513591555815271,2.153484307846312
12160,0.0236111115664243,0.0090990187600255,0.5347338619717606,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.34643874643874645,0.4513591555815271,2.153484307846312
13225,0.0227430555969476,0.0083853704854846,0.7988377282134874,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.3767806267806268,0.4513591555815271,2.153484307846312
14384,0.0269097220152616,0.013024085201323,0.4712889285634323,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.4098005698005698,0.4513591555815271,2.153484307846312
15644,0.028645833954215,0.0149866193532943,0.8876294185253006,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.4456980056980057,0.4513591555815271,2.153484307846312
17014,0.0279513895511627,0.0135593218728899,1.2497324375286032,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.4847293447293447,0.4513591555815271,2.153484307846312
18505,0.0269097220152616,0.0112399645149707,1.1521197329902129,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.5272079772079772,0.4513591555815271,2.153484307846312
20126,0.0309027768671512,0.0148082068189978,1.29115704552478,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.5733903133903134,0.4513591555815271,2.153484307846312
21889,0.0329861119389534,0.0173059776425361,0.6712380934929928,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.6236182336182337,0.4513591555815271,2.153484307846312
23807,0.0333333350718021,0.018019625917077,1.3004252279036428,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.6782621082621083,0.4513591555815271,2.153484307846312
25893,0.0366319455206394,0.0201605707406997,0.7581765079452105,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.7376923076923076,0.4513591555815271,2.153484307846312
28161,0.0420138873159885,0.0271186437457799,0.675659423798769,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.8023076923076923,0.4513591555815271,2.153484307846312
30629,0.0626736134290695,0.0462087430059909,0.5517909675179579,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.8726210826210826,0.4513591555815271,2.153484307846312
33312,0.1036458313465118,0.0890276506543159,1.2111399332083927,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,0.9490598290598291,0.4513591555815271,2.153484307846312
36230,1.0,1.0,1.850426310443768,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,1.0321937321937322,0.4513591555815271,2.153484307846312
39404,1.0,1.0,4.67946752375194,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,1.1226210826210825,0.4513591555815271,2.153484307846312
42856,1.0,1.0,3.474223283675504,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,1.220968660968661,0.4513591555815271,2.153484307846312
46611,1.0,1.0,2.999831300050288,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,1.327948717948718,0.4513591555815271,2.153484307846312
50695,1.0,1.0,4.315769420447087,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,1.4443019943019944,0.4513591555815271,2.153484307846312
55136,1.0,1.0,3.606910319054664,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,1.5708262108262108,0.4513591555815271,2.153484307846312
59966,1.0,1.0,6.690334200029931,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,1.7084330484330483,0.4513591555815271,2.153484307846312
65220,1.0,1.0,3.800634389515537,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,1.8581196581196582,0.4513591555815271,2.153484307846312
70934,1.0,1.0,4.879166319557549,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,2.0209116809116807,0.4513591555815271,2.153484307846312
77148,1.0,1.0,6.461288406409313,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,2.197948717948718,0.4513591555815271,2.153484307846312
83907,1.0,1.0,5.000826991193337,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,2.3905128205128205,0.4513591555815271,2.153484307846312
91258,1.0,1.0,4.209927459959298,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,2.59994301994302,0.4513591555815271,2.153484307846312
99253,1.0,1.0,3.685976147012768,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,2.8277207977207977,0.4513591555815271,2.153484307846312
107948,1.0,1.0,2.626210554925896,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,3.0754415954415952,0.4513591555815271,2.153484307846312
117405,1.0,1.0,2.728562884121347,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,3.344871794871795,0.4513591555815271,2.153484307846312
127691,1.0,1.0,5.3210147387785085,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,3.637920227920228,0.4513591555815271,2.153484307846312
138878,1.0,1.0,4.70844949997422,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,3.956638176638177,0.4513591555815271,2.153484307846312
151044,1.0,1.0,7.621057133225835,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,4.303247863247863,0.4513591555815271,2.153484307846312
164277,1.0,1.0,2.1697614211618497,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,4.68025641025641,0.4513591555815271,2.153484307846312
178669,1.0,1.0,4.441188786085872,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,5.0902849002849,0.4513591555815271,2.153484307846312
194322,1.0,1.0,4.8385675021273045,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,5.536239316239317,0.4513591555815271,2.153484307846312
211346,1.0,1.0,3.12802116042796,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,6.021253561253562,0.4513591555815271,2.153484307846312
229862,1.0,1.0,1.0863897678173786,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,6.548774928774929,0.4513591555815271,2.153484307846312
250000,1.0,1.0,1.226549253867442,transformer_compose120_f0.6_wd1.0_softmax_ce_s10,35100,7.122507122507122,0.4513591555815271,2.153484307846312
0,0.0081597222015261,0.0080601824447512,1.890877264214656,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0,0.4513591555815271,2.153484307846312
1,0.0085069444030523,0.0084184128791093,1.8910626034167928,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,4.2735042735042735e-05,0.4513591555815271,2.153484307846312
2,0.0046875001862645,0.0048361094668507,1.8904348434487477,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,8.547008547008547e-05,0.4513591555815271,2.153484307846312
3,0.0055555556900799,0.005731685552746,1.8894567970269704,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0001282051282051282,0.4513591555815271,2.153484307846312
4,0.0052083334885537,0.0053734551183879,1.888406203910628,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.00017094017094017094,0.4513591555815271,2.153484307846312
5,0.0055555556900799,0.005731685552746,1.8873163819459284,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.00021367521367521368,0.4513591555815271,2.153484307846312
6,0.0050347223877906,0.0050152246840298,1.886276919078879,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0002564102564102564,0.4513591555815271,2.153484307846312
7,0.0050347223877906,0.0048361094668507,1.8852420719306364,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.00029914529914529915,0.4513591555815271,2.153484307846312
8,0.0039930557832121,0.0041196490637958,1.8841648943354563,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0003418803418803419,0.4513591555815271,2.153484307846312
9,0.0043402779847383,0.0044778794981539,1.8831035489926444,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0003846153846153846,0.4513591555815271,2.153484307846312
10,0.0045138890855014,0.0046569942496716,1.8821165529329789,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.00042735042735042735,0.4513591555815271,2.153484307846312
11,0.0046875001862645,0.0048361094668507,1.88107651623132,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0004700854700854701,0.4513591555815271,2.153484307846312
12,0.0039930557832121,0.0041196490637958,1.8800593170042417,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0005128205128205128,0.4513591555815271,2.153484307846312
14,0.0038194444496184,0.0037614186294376,1.8779556953297785,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0005982905982905983,0.4513591555815271,2.153484307846312
15,0.0034722222480922,0.0034031881950795,1.876828320873364,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.000641025641025641,0.4513591555815271,2.153484307846312
16,0.0027777778450399,0.0026867275591939,1.8757641650664616,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0006837606837606838,0.4513591555815271,2.153484307846312
17,0.0027777778450399,0.0026867275591939,1.8747585740099504,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0007264957264957265,0.4513591555815271,2.153484307846312
19,0.001562500023283,0.0016120364889502,1.8722355119087704,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.000811965811965812,0.4513591555815271,2.153484307846312
21,0.0013888889225199,0.0014329213881865,1.8688338267853577,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0008974358974358974,0.4513591555815271,2.153484307846312
22,0.000868055562023,0.0008955758530646,1.867199337728928,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0009401709401709402,0.4513591555815271,2.153484307846312
24,0.0010416667209938,0.0010746910702437,1.8636697258770296,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0010256410256410256,0.4513591555815271,2.153484307846312
26,0.0012152778217568,0.0010746910702437,1.8598193469691,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0011111111111111111,0.4513591555815271,2.153484307846312
29,0.0010416667209938,0.0008955758530646,1.8540150560571804,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0012393162393162394,0.4513591555815271,2.153484307846312
31,0.000868055562023,0.0007164606940932,1.8518704711031768,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.001324786324786325,0.4513591555815271,2.153484307846312
34,0.000868055562023,0.0008955758530646,1.849810576577136,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.001452991452991453,0.4513591555815271,2.153484307846312
37,0.000868055562023,0.0008955758530646,1.8459549836308664,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0015811965811965813,0.4513591555815271,2.153484307846312
40,0.0013888889225199,0.0010746910702437,1.8399802069656133,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0017094017094017094,0.4513591555815271,2.153484307846312
44,0.0012152778217568,0.0010746910702437,1.8301505152834487,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0018803418803418803,0.4513591555815271,2.153484307846312
48,0.0013888889225199,0.0012538061710074,1.8167660866119333,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0020512820512820513,0.4513591555815271,2.153484307846312
52,0.001562500023283,0.0014329213881865,1.805062675707115,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0022222222222222222,0.4513591555815271,2.153484307846312
56,0.000868055562023,0.0008955758530646,1.792465040843948,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.002393162393162393,0.4513591555815271,2.153484307846312
61,0.0017361111240461,0.0012538061710074,1.7761350781012415,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.002606837606837607,0.4513591555815271,2.153484307846312
67,0.001562500023283,0.0008955758530646,1.759549660188826,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.002863247863247863,0.4513591555815271,2.153484307846312
72,0.0020833334419876,0.0012538061710074,1.753169307324246,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.003076923076923077,0.4513591555815271,2.153484307846312
79,0.002951388945803,0.0017911517061293,1.7514506858914691,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.003376068376068376,0.4513591555815271,2.153484307846312
86,0.0036458333488553,0.0017911517061293,1.7457182449019033,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0036752136752136754,0.4513591555815271,2.153484307846312
93,0.0046875001862645,0.0017911517061293,1.7317158025308113,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0039743589743589745,0.4513591555815271,2.153484307846312
101,0.0064236111938953,0.0016120364889502,1.7162088697833888,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.004316239316239316,0.4513591555815271,2.153484307846312
110,0.0085069444030523,0.0021493821404874,1.6999117617394222,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.004700854700854701,0.4513591555815271,2.153484307846312
120,0.0126736108213663,0.0035823034122586,1.6795418729652192,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.005128205128205128,0.4513591555815271,2.153484307846312
130,0.0161458328366279,0.0025076123420149,1.663704643080425,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.005555555555555556,0.4513591555815271,2.153484307846312
142,0.0203124992549419,0.003044957993552,1.6485526477952488,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.006068376068376068,0.4513591555815271,2.153484307846312
154,0.0234375,0.003044957993552,1.6382398982187405,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.006581196581196581,0.4513591555815271,2.153484307846312
168,0.025000000372529,0.002865842776373,1.629325044908086,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0071794871794871795,0.4513591555815271,2.153484307846312
183,0.0267361104488372,0.0026867275591939,1.6254838172237618,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.00782051282051282,0.4513591555815271,2.153484307846312
199,0.0267361104488372,0.0026867275591939,1.621234193860462,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.008504273504273505,0.4513591555815271,2.153484307846312
216,0.0267361104488372,0.002865842776373,1.6192075348604829,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.009230769230769232,0.4513591555815271,2.153484307846312
235,0.0262152776122093,0.0023284971248358,1.6185966067085091,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.010042735042735043,0.4513591555815271,2.153484307846312
255,0.025000000372529,0.0016120364889502,1.6182624125356,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.010897435897435897,0.4513591555815271,2.153484307846312
278,0.0241319444030523,0.0014329213881865,1.6206850911221606,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.01188034188034188,0.4513591555815271,2.153484307846312
302,0.024479167535901,0.0026867275591939,1.6247004532616511,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.012905982905982907,0.4513591555815271,2.153484307846312
329,0.0237847231328487,0.0021493821404874,1.6312769932481752,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.01405982905982906,0.4513591555815271,2.153484307846312
357,0.0237847231328487,0.0019702669233083,1.637586034509206,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.015256410256410256,0.4513591555815271,2.153484307846312
389,0.0236111115664243,0.0021493821404874,1.6446500384703124,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.016623931623931623,0.4513591555815271,2.153484307846312
423,0.0239583328366279,0.0025076123420149,1.653192756528149,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.018076923076923077,0.4513591555815271,2.153484307846312
460,0.0227430555969476,0.0021493821404874,1.6629453527256626,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.019658119658119658,0.4513591555815271,2.153484307846312
500,0.0223958324640989,0.0023284971248358,1.6689524680528325,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.021367521367521368,0.4513591555815271,2.153484307846312
544,0.0225694440305233,0.0023284971248358,1.661752331259365,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.023247863247863248,0.4513591555815271,2.153484307846312
591,0.0241319444030523,0.0026867275591939,1.6655679761526947,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.025256410256410258,0.4513591555815271,2.153484307846312
643,0.0243055559694767,0.0025076123420149,1.671653712884533,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.02747863247863248,0.4513591555815271,2.153484307846312
700,0.0241319444030523,0.002865842776373,1.6826503755484308,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.029914529914529916,0.4513591555815271,2.153484307846312
761,0.022916667163372,0.0034031881950795,1.6744988824618807,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.03252136752136752,0.4513591555815271,2.153484307846312
828,0.0246527772396802,0.0034031881950795,1.6826046348234491,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.03538461538461538,0.4513591555815271,2.153484307846312
900,0.0239583328366279,0.0026867275591939,1.6658759492270006,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.038461538461538464,0.4513591555815271,2.153484307846312
979,0.0237847231328487,0.003044957993552,1.672181409013178,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.04183760683760684,0.4513591555815271,2.153484307846312
1065,0.0255208332091569,0.003044957993552,1.6543677769343583,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.04551282051282051,0.4513591555815271,2.153484307846312
1158,0.0241319444030523,0.0026867275591939,1.6434709005565955,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.04948717948717949,0.4513591555815271,2.153484307846312
1259,0.0236111115664243,0.003044957993552,1.6115117763084126,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0538034188034188,0.4513591555815271,2.153484307846312
1370,0.0239583328366279,0.0035823034122586,1.562131217436846,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.05854700854700855,0.4513591555815271,2.153484307846312
1490,0.0246527772396802,0.0044778794981539,1.5359798054357283,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.06367521367521367,0.4513591555815271,2.153484307846312
1620,0.0102430554106831,0.0060899159871041,1.5031797950468588,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.06923076923076923,0.4513591555815271,2.153484307846312
1762,0.0204861108213663,0.0042987642809748,1.455100602131032,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0752991452991453,0.4513591555815271,2.153484307846312
1917,0.0215277783572673,0.0042987642809748,1.443939144666099,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.08192307692307692,0.4513591555815271,2.153484307846312
2085,0.0182291660457849,0.0050152246840298,1.5420702312542072,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.0891025641025641,0.4513591555815271,2.153484307846312
2267,0.0220486111938953,0.0041196490637958,1.62522678057459,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.09688034188034188,0.4513591555815271,2.153484307846312
2466,0.021354166790843,0.0032240729779005,1.6399251338956085,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.10538461538461538,0.4513591555815271,2.153484307846312
2682,0.0203124992549419,0.0041196490637958,1.6937140450174022,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.11461538461538462,0.4513591555815271,2.153484307846312
2917,0.0112847220152616,0.0077019524760544,1.7002766904490898,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.12465811965811965,0.4513591555815271,2.153484307846312
3172,0.0204861108213663,0.0039405338466167,1.9389309213195889,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.13555555555555557,0.4513591555815271,2.153484307846312
3450,0.0154513884335756,0.0044778794981539,2.08862547864384,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.14743589743589744,0.4513591555815271,2.153484307846312
3752,0.0211805552244186,0.0051943399012088,1.568612464841683,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.16034188034188035,0.4513591555815271,2.153484307846312
4081,0.0222222227603197,0.0060899159871041,1.3765073438640292,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.1744017094017094,0.4513591555815271,2.153484307846312
4439,0.0251736119389534,0.0082392981275916,1.1331988381874545,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.1897008547008547,0.4513591555815271,2.153484307846312
4828,0.021354166790843,0.0071646068245172,1.870255732922147,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.20632478632478632,0.4513591555815271,2.153484307846312
5251,0.0243055559694767,0.0091348737478256,1.6158358001137922,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.2244017094017094,0.4513591555815271,2.153484307846312
5711,0.0253472216427326,0.0087766433134675,1.368521322532751,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.24405982905982906,0.4513591555815271,2.153484307846312
6211,0.0234375,0.0091348737478256,1.7325788472694428,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.26542735042735044,0.4513591555815271,2.153484307846312
6755,0.0255208332091569,0.0085975285619497,1.1426070119643592,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.28867521367521365,0.4513591555815271,2.153484307846312
7347,0.0258680563420057,0.0105677954852581,1.5012859124864928,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.313974358974359,0.4513591555815271,2.153484307846312
7990,0.0269097220152616,0.0107469102367758,1.6447723339793934,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.34145299145299146,0.4513591555815271,2.153484307846312
8690,0.0269097220152616,0.0094931041821837,1.4829329418043182,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.3713675213675214,0.4513591555815271,2.153484307846312
9452,0.0279513895511627,0.0112842554226517,1.05579698399306,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.4039316239316239,0.4513591555815271,2.153484307846312
10280,0.0272569451481103,0.0109260249882936,2.2382818745007773,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.4393162393162393,0.4513591555815271,2.153484307846312
11180,0.0319444462656974,0.0155830197036266,1.4241544255101608,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.4777777777777778,0.4513591555815271,2.153484307846312
12160,0.0333333350718021,0.0168368257582187,1.874517176404232,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.5196581196581197,0.4513591555815271,2.153484307846312
13225,0.0381944440305233,0.0195235535502433,1.303368912080604,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.5651709401709402,0.4513591555815271,2.153484307846312
14384,0.0437499992549419,0.0256134700030088,1.8398748402354848,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.6147008547008547,0.4513591555815271,2.153484307846312
15644,0.0440972223877906,0.0281210821121931,2.4307826031364743,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.6685470085470085,0.4513591555815271,2.153484307846312
17014,0.0524305552244186,0.0334945358335971,0.9105333763523704,transformer_compose120_f0.6_wd1.0_softmax_ce_s11,23400,0.7270940170940171,0.4513591555815271,2.153484307846312
