panel,run,step,gap,distance,rate,t_g
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,38824,505,0.581764933582021,0.0011520097694693485,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,39328,504,1.718246487032764,0.0034092192203031032,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,39832,504,1.275076759130406,0.0025299142046238212,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,40336,504,1.0215429831566254,0.0020268709983266376,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,40840,504,0.6813628996225808,0.0013519105151241682,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,41345,505,0.8295795080107958,0.001642731699031279,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,41849,504,0.9141145598062476,0.0018137193646949356,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,42353,504,0.8216595060682812,0.0016302767977545262,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,42857,504,1.7310656000825466,0.003434653968417751,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,43361,504,1.1497475804547443,0.002281245199314969,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,43866,505,0.8697546300609086,0.001722286396160215,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,44370,504,1.0775760183033687,0.0021380476553638267,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,44874,504,1.5233324117796119,0.0030224849440071665,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,45378,504,0.99448796572452,0.0019731904081835717,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,45882,504,0.8731243526181831,0.0017323895885281411,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,46387,505,0.6002163181828274,0.00118854716471847,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,46891,504,0.6037876082082736,0.001197991286127527,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,47395,504,0.614373047008338,0.0012189941408895595,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,47899,504,0.7910240779939623,0.0015694922182419887,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,48403,504,0.621922204736935,0.0012339726284462996,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,48908,505,0.7002294312008137,0.0013865929330709183,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,49412,504,0.7906853635132176,0.0015688201657008286,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,49916,504,0.6107166439627186,0.001211739372941902,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,50420,504,0.7073909133694082,0.0014035533995424765,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,50924,504,0.6238083833516809,0.0012377150463327002,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,51429,505,0.8017950607337504,0.001587712991551981,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,51933,504,1.1299615975886645,0.002241987296802906,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,52437,504,0.7805798853987543,0.0015487696138864174,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,52941,504,0.49977270205705954,0.0009916125040814673,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,53445,504,0.7463778402708185,0.0014809084132357511,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,53950,505,1.5898421574610888,0.003148202292002156,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,54454,504,0.8421883553210151,0.0016710086415099505,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,54958,504,0.8091083993478749,0.0016053738082299105,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,55462,504,0.9454988230389813,0.001875989728251947,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,55966,504,2.1935985436839407,0.004352378062864962,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,56471,505,0.9141286233424509,0.0018101556897870315,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,56975,504,1.2474619783033325,0.0024751229728240723,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,57479,504,1.192043290658433,0.002365165259242923,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,57983,504,1.119431022446121,0.0022210932985042083,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,58487,504,1.2599481233787635,0.0024998970701959593,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,58992,505,0.9004665638568459,0.0017831021066472197,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,59496,504,1.1115739437335477,0.002205503856614182,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s3,60000,504,1.0143057137902878,0.0020125113368854915,11500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,504,504,0.23801956784245146,0.0004722610473064513,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,1008,504,0.1433016163289023,0.00028432860382718707,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,1513,505,0.10806571601109607,0.0002139915168536556,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,2017,504,0.22696715846000515,0.00045033166361112134,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,2521,504,0.22086222108513998,0.000438218692629246,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,3025,504,0.23048809057178285,0.0004573176400233787,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,3529,504,0.12394442392862594,0.000245921476048861,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,4034,505,0.13237909894188143,0.000262136829587884,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,4538,504,0.1825890570604744,0.0003622798751199889,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,5042,504,0.23949568027591467,0.000475189841817291,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,5546,504,0.4021950060789468,0.0007980059644423548,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,6050,504,0.42151807707610867,0.0008363453910240252,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,6555,505,0.19425083684589572,0.00038465512246712024,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,7059,504,0.2550178727087881,0.0005059878426761669,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,7563,504,0.2780444555326353,0.0005516755070091971,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,8067,504,0.24976338566643874,0.0004955622731476959,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,8571,504,0.2330363405425453,0.0004623736915526692,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,9076,505,0.2579557662411975,0.0005108034975073218,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,9580,504,0.2739147227435474,0.0005434815927451337,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,10084,504,0.30799058903851745,0.000611092438568487,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,10588,504,0.36151671405654695,0.0007172950675725138,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,11092,504,0.9919742036196667,0.0019682027849596564,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,11597,505,0.8687838147230259,0.0017203639895505462,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,12101,504,1.3239434086025947,0.0026268718424654657,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,12605,504,0.6845688573100982,0.0013582715422819408,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,13109,504,1.311218565963238,0.0026016241388159486,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,13613,504,2.669686401944059,0.0052969968292540855,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,14118,505,2.0439708196396125,0.0040474669695833914,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,14622,504,3.11578408006278,0.006182111269965833,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,15126,504,4.453028719909532,0.008835374444264944,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,15630,504,1.180714241818798,0.00234268698773571,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,16134,504,1.230359155561035,0.002441188800716339,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,16639,505,1.0795093106660383,0.0021376421993386896,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,17143,504,2.164117208829492,0.004293883350852167,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,17647,504,1.5245678279257304,0.0030249361665193064,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,18151,504,1.1517478054075916,0.0022852138996182375,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,18655,504,1.4783754335788475,0.002933284590434221,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,19160,505,1.6943949764730226,0.0033552375771743023,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,19664,504,0.7120097076910624,0.0014127176739902032,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,20168,504,4.904154411661238,0.009730465102502455,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,20672,504,2.3060234134286954,0.004575443280612491,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,21176,504,3.5505923884437904,0.007044826167547203,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,21681,505,0.9752129852273883,0.001931114822232452,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,22185,504,1.441395516055575,0.002859911738205506,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,22689,504,1.8123221734701456,0.003595877328313781,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,23193,504,1.5054291338529697,0.002986962567168591,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,23697,504,2.6545151326076217,0.005266895104380202,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,24202,505,1.3601185712023096,0.002693304101390712,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,24706,504,3.8680265829687643,0.007674655918588818,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,25210,504,0.9330697310098445,0.001851328831368739,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,25714,504,3.0727977610950155,0.006096820954553602,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,26218,504,0.9928824868418141,0.0019700049342099486,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,26723,505,1.408101255404893,0.0027883193176334517,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,27227,504,1.3191589038381055,0.0026173787774565584,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,27731,504,2.35012051882695,0.0046629375373550596,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,28235,504,0.8585405730229172,0.0017034535179026135,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,28739,504,1.396884488355687,0.0027715962070549347,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,29244,505,1.2819690913580581,0.0025385526561545707,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,29748,504,1.4646036541779466,0.0029059596313054494,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,30252,504,1.0847138296214927,0.0021522099794077233,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,30756,504,0.768448677826393,0.0015246997575920497,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,31261,505,1.5825794025866944,0.003133820599181573,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,31765,504,1.2597667988816281,0.0024995372993683097,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,32269,504,2.2073911459016475,0.004379744337106443,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,32773,504,1.7564271988398752,0.0034849746008727683,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,33277,504,2.834320460382279,0.0056236517071076965,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,33782,505,3.144441854477543,0.006226617533618897,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,34286,504,0.825854988965898,0.0016386011685831311,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,34790,504,4.379108619158501,0.008688707577695439,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,35294,504,0.9372054620556193,0.0018595346469357525,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,35798,504,1.435245978825631,0.0028477102754476805,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,36303,505,0.6892542750309687,0.0013648599505563736,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,36807,504,1.2335659408751587,0.0024475514699903943,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,37311,504,1.2504139437116426,0.00248098004704691,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,37815,504,2.2002810274918008,0.004365636959309129,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,38319,504,0.8186556518292945,0.0016243167695025684,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,38824,505,1.494340408587821,0.002959089917995685,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,39328,504,0.812831772902141,0.0016127614541709147,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,39832,504,2.650708132626409,0.005259341532988906,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,40336,504,4.5358775197920025,0.00899975698371429,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,40840,504,2.1825074091546783,0.00433037184356087,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,41345,505,1.3691187242153933,0.002711126186565135,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,41849,504,1.183914634134193,0.0023490369724884783,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,42353,504,1.2061750860240448,0.0023932045357619937,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,42857,504,1.7648309757317682,0.0035016487613725557,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,43361,504,2.130497749684273,0.004227178074770383,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,43866,505,0.9977564621103958,0.001975755370515635,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,44370,504,1.5786823673854695,0.0031323062844949793,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,44874,504,3.475688153616856,0.0068962066540016985,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,45378,504,0.996572768165509,0.0019773269209633114,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,45882,504,2.771938984440105,0.005499878937381161,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,46387,505,0.927378403718547,0.0018363928786505881,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,46891,504,0.941957298606414,0.0018689628940603451,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,47395,504,1.226194979890276,0.0024329265474013415,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,47899,504,1.7268264777106523,0.0034262430113306593,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,48403,504,1.250514396461764,0.0024811793580590555,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,48908,505,1.7969678031375518,0.0035583520854208946,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,49412,504,0.9979009604166322,0.0019799622230488737,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,49916,504,1.7009035658124363,0.0033748086623262624,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,50420,504,2.042165936100878,0.004051916539882694,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,50924,504,1.8600030887784147,0.003690482319004791,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,51429,505,1.2802423986800455,0.0025351334627327633,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,51933,504,0.7572023473533047,0.0015023856098279856,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,52437,504,1.2943111964381764,0.0025680777707106674,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,52941,504,1.4161914102993842,0.0028099035918638577,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,53445,504,1.031092120813139,0.0020458177000260694,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,53950,505,1.997736028968361,0.00395591292865022,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,54454,504,3.5756775355521664,0.007094598284825727,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,54958,504,1.1222490534497926,0.0022266846298606997,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,55462,504,1.7386873405441319,0.003449776469333595,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,55966,504,3.1172758049006095,0.006185071041469464,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,56471,505,2.3537643203484775,0.004660919446234609,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,56975,504,0.5782870047863974,0.0011473948507666615,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,57479,504,2.319169206033151,0.0046015262024467285,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,57983,504,2.127086382591868,0.00422040948926958,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,58487,504,1.4438842478572345,0.0028648496981294336,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,58992,505,0.5772616042530949,0.001143092285649693,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,59496,504,0.7862351831082602,0.0015599904426751195,10500.0
reference,transformer_add113_f0.3_wd0.1_softmax_ce_s4,60000,504,1.170452005065985,0.0023223254068769545,10500.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,1,1,0.008571823309271955,0.008571823309271955,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,2,1,0.007378839069478165,0.007378839069478165,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,3,1,0.006980841246964883,0.006980841246964883,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,4,1,0.00695399626164474,0.00695399626164474,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,5,1,0.00675262302728507,0.00675262302728507,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,6,1,0.006541620887488628,0.006541620887488628,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,7,1,0.006314784220550884,0.006314784220550884,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,8,1,0.00625832712719272,0.00625832712719272,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,9,1,0.006353516933986754,0.006353516933986754,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,10,1,0.006499916041399897,0.006499916041399897,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,11,1,0.006839689461249228,0.006839689461249228,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,12,1,0.007024842191209023,0.007024842191209023,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,13,1,0.007146817407186372,0.007146817407186372,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,14,1,0.007164303974152109,0.007164303974152109,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,15,1,0.007041215655432622,0.007041215655432622,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,16,1,0.007102969665299074,0.007102969665299074,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,18,2,0.013481161928970779,0.0067405809644853895,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,19,1,0.0073711934989184385,0.0073711934989184385,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,20,1,0.0075935402057052195,0.0075935402057052195,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,22,2,0.014945017476859206,0.007472508738429603,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,23,1,0.008129427324288119,0.008129427324288119,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,25,2,0.016336934512386287,0.008168467256193144,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,27,2,0.0178719284850772,0.0089359642425386,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,29,2,0.018529913541562644,0.009264956770781322,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,31,2,0.017762549034663636,0.008881274517331818,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,33,2,0.017061281973288635,0.008530640986644317,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,36,3,0.024077195617842714,0.008025731872614237,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,39,3,0.023732276294293777,0.007910758764764592,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,41,2,0.015414177585142403,0.007707088792571201,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,44,3,0.021413947038017446,0.007137982346005815,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,48,4,0.027113353229886453,0.006778338307471613,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,51,3,0.019901068277530562,0.006633689425843521,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,55,4,0.02668683028075307,0.006671707570188267,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,59,4,0.030940783541091886,0.0077351958852729715,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,64,5,0.03834191404015522,0.007668382808031044,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,68,4,0.03044461261264763,0.0076111531531619075,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,73,5,0.03500314650119146,0.007000629300238292,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,79,6,0.037716446994086446,0.006286074499014408,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,85,6,0.043326943089056595,0.007221157181509432,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,91,6,0.03918071225142469,0.0065301187085707825,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,98,7,0.03692758041634742,0.005275368630906775,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,105,7,0.03240485293804378,0.004629264705434825,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,113,8,0.02723318308686076,0.003404147885857595,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,121,8,0.030111840880029186,0.0037639801100036482,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,130,9,0.026850634061810298,0.002983403784645589,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,140,10,0.02750992524338829,0.002750992524338829,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,150,10,0.022076645278990153,0.002207664527899015,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,161,11,0.0202801550971952,0.001843650463381382,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,173,12,0.017226728793105568,0.0014355607327587972,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,186,13,0.014109906108368287,0.0010853773929514067,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,200,14,0.014093269759090914,0.001006662125649351,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,215,15,0.017315990966425467,0.0011543993977616979,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,231,16,0.019427765915652873,0.0012142353697283045,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,248,17,0.016718827095618442,0.0009834604173893202,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,266,18,0.02529752659765215,0.0014054181443140083,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,286,20,0.017020423770455456,0.0008510211885227728,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,307,21,0.018986142389432747,0.0009041020185444166,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,330,23,0.03200894091553677,0.0013916930832842075,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,355,25,0.04483465775706287,0.0017933863102825149,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,381,26,0.02466843624727136,0.000948786009510437,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,409,28,0.020755558284554648,0.0007412699387340946,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,440,31,0.02539885845537852,0.0008193180146896297,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,472,32,0.02689752114851395,0.0008405475358910609,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,507,35,0.032265551758904706,0.0009218729073972773,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,545,38,0.046611510359098135,0.0012266186936604772,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,585,40,0.02805027345689146,0.0007012568364222865,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,629,44,0.01946704307088177,0.00044243279706549475,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,676,47,0.023499315809148668,0.000499985442747844,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,726,50,0.02756923868333292,0.0005513847736666584,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,780,54,0.030187981198824605,0.0005590366888671224,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,837,57,0.05244397344794331,0.0009200697096130406,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,900,63,0.040053537154991534,0.0006357704310316117,27600.0
canonical,transformer_add97_f0.3_wd1.0_softmax_ce_s0,966,66,0.026767765721026963,0.00040557220789434794,27600.0
