run,model,t_g,stage,step,pca_dim,depth,layer,draw,diameter,n_points,betti_1,life_1,betti_2,life_2,condition,regime
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,2,blocks.0.hook_mlp_out,1,0.3648265587471099,300.0,0.0,0.0412333474297319,0.0,0.0262268914944884,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,2,blocks.0.hook_mlp_out,2,0.3648265587471099,300.0,0.0,0.0377868368129981,0.0,0.0273763988974014,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,3,blocks.1.hook_attn_out,0,1.6972958271083751,300.0,0.0,0.0573470399226277,0.0,0.0451920416359075,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,3,blocks.1.hook_attn_out,1,1.6955517323365346,300.0,0.0,0.060489345736215,0.0,0.0386640949778499,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,3,blocks.1.hook_attn_out,2,1.6972958271083751,300.0,0.0,0.0635237194300224,0.0,0.043272295377434,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,4,blocks.1.hook_mlp_out,0,2.97037693514034,300.0,0.0,0.0544223588169871,1.0,0.0509272508754506,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,4,blocks.1.hook_mlp_out,1,2.845891070506522,300.0,0.0,0.0670714161231266,0.0,0.0415363095004989,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,4,blocks.1.hook_mlp_out,2,2.969110321447401,300.0,0.0,0.0737241207650218,0.0,0.041668863874123,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,5,hook_resid_final,0,26.425981749696856,300.0,0.0,0.0906024608152971,0.0,0.0474313998428643,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,5,hook_resid_final,1,26.615436483953097,300.0,0.0,0.1271414683875671,0.0,0.0392917765879647,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,5,hook_resid_final,2,27.098760511452557,300.0,0.0,0.0854131484398839,1.0,0.0561163939008582,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,6,logits,0,144.19445652509685,300.0,0.0,0.0793614784908048,1.0,0.0532370992851073,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,6,logits,1,144.2981489100211,300.0,0.0,0.0636124790821104,1.0,0.0630808864002552,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,4,6,logits,2,143.91712129338708,300.0,0.0,0.07201008007816,1.0,0.0596794182547219,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,0,operands,0,0.8283890960829271,300.0,0.0,0.0938908550822666,0.0,0.0725525574841714,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,0,operands,1,0.8370412244199321,300.0,0.0,0.0779308993311015,0.0,0.0686396283990401,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,0,operands,2,0.8300475440778562,300.0,0.0,0.0963482527931277,1.0,0.0700773677394046,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,1,blocks.0.hook_attn_out,0,1.4466777485642563,300.0,0.0,0.025925761809869,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,1,blocks.0.hook_attn_out,1,1.4466777485642563,300.0,0.0,0.026681347897801,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,1,blocks.0.hook_attn_out,2,1.4466777485642563,300.0,0.0,0.0291890679376555,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,2,blocks.0.hook_mlp_out,0,0.3627982383736058,300.0,0.0,0.0311692383863458,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,2,blocks.0.hook_mlp_out,1,0.3627982383736058,300.0,0.0,0.0261704351752327,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,2,blocks.0.hook_mlp_out,2,0.3615511804620737,300.0,0.0,0.0292868245331038,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,3,blocks.1.hook_attn_out,0,1.646080921886243,300.0,0.0,0.0309336836569465,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,3,blocks.1.hook_attn_out,1,1.646080921886243,300.0,0.0,0.0348249677136038,0.0,0.000188912269281,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,3,blocks.1.hook_attn_out,2,1.648693496623009,300.0,0.0,0.0290355743770756,0.0,0.0009374473444292,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,4,blocks.1.hook_mlp_out,0,2.776293883416279,300.0,0.0,0.0294111558905787,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,4,blocks.1.hook_mlp_out,1,2.776293883416279,300.0,0.0,0.0276436578704746,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,4,blocks.1.hook_mlp_out,2,2.776293883416279,300.0,0.0,0.0318298156401441,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,5,hook_resid_final,0,23.893255410855627,300.0,0.0,0.030522021619963,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,5,hook_resid_final,1,23.6789102763364,300.0,0.0,0.0337633563043257,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,5,hook_resid_final,2,23.868660462742948,300.0,0.0,0.0397773031300765,0.0,0.00152784242928,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,6,logits,0,131.70180377318002,300.0,0.0,0.0359348503717148,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,6,logits,1,131.70180377318002,300.0,0.0,0.0410760548520392,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,at,13109,2,6,logits,2,131.032633524666,300.0,0.0,0.0414869502789616,0.0,7.886596349780924e-05,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,0,operands,0,1.3357164909928554,300.0,0.0,0.1062799677788428,0.0,0.0551960666219401,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,0,operands,1,1.3393283149712154,300.0,0.0,0.0916916609597101,0.0,0.0526893831416812,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,0,operands,2,1.3135306704347385,300.0,0.0,0.103183599737316,0.0,0.0593505915050801,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,1,blocks.0.hook_attn_out,0,1.726516948150688,300.0,0.0,0.0909395519628111,0.0,0.0728030533082539,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,1,blocks.0.hook_attn_out,1,1.7763827121406168,300.0,0.0,0.0902973187594044,0.0,0.0581468027063669,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,1,blocks.0.hook_attn_out,2,1.7608391344886027,300.0,0.0,0.0933565434673558,0.0,0.0622235237211561,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,2,blocks.0.hook_mlp_out,0,0.4516560579408595,300.0,0.0,0.0235956838111227,0.0,0.0127703284107132,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,2,blocks.0.hook_mlp_out,1,0.4516560579408595,300.0,0.0,0.0230122525313382,0.0,0.0150451623176923,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,2,blocks.0.hook_mlp_out,2,0.4516560579408595,300.0,0.0,0.021071275710431,0.0,0.0170307281992341,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,3,blocks.1.hook_attn_out,0,2.3703698931773536,300.0,0.0,0.0740595609031649,1.0,0.0510011669476268,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,3,blocks.1.hook_attn_out,1,2.4462099264511963,300.0,0.0,0.0718906047257014,0.0,0.0429340051033393,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,3,blocks.1.hook_attn_out,2,2.3952816678792623,300.0,0.0,0.0691174310650041,1.0,0.0503777445927179,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,4,blocks.1.hook_mlp_out,0,2.5569062668903517,300.0,0.0,0.083872194438138,0.0,0.0485616632661006,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,4,blocks.1.hook_mlp_out,1,2.5704470492926523,300.0,0.0,0.079308761350234,0.0,0.0489954707707317,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,4,blocks.1.hook_mlp_out,2,2.5434800112440668,300.0,0.0,0.0825189731716294,0.0,0.0490335306361263,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,5,hook_resid_final,0,37.3991021763821,300.0,0.0,0.1064499996790558,0.0,0.0530567513315832,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,5,hook_resid_final,1,36.669315052575975,300.0,0.0,0.1025803166558397,0.0,0.0548514715265082,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,5,hook_resid_final,2,36.2316731029813,300.0,0.0,0.1034291658917876,0.0,0.0509722885086336,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,6,logits,0,160.202750696183,300.0,0.0,0.1073809555830365,0.0,0.0678672519637104,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,6,logits,1,161.0287511854664,300.0,0.0,0.1031774759338579,0.0,0.0646251162814629,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,8,6,logits,2,161.51310267923915,300.0,0.0,0.0978313946756774,0.0,0.0626976473032148,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,0,operands,0,1.127929141129417,300.0,0.0,0.101724015006777,0.0,0.0700916183934192,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,0,operands,1,1.1279291411294172,300.0,0.0,0.109221830885076,0.0,0.0710214934126424,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,0,operands,2,1.127929141129417,300.0,0.0,0.1076189306480636,0.0,0.0648924774482712,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,1,blocks.0.hook_attn_out,0,1.7698857256536078,300.0,0.0,0.0598194298142574,0.0,0.0399645142697437,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,1,blocks.0.hook_attn_out,1,1.7701632617877925,300.0,0.0,0.0592707628833656,0.0,0.0406416014585201,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,1,blocks.0.hook_attn_out,2,1.7698857256536078,300.0,0.0,0.0710460749022008,1.0,0.0569710699596833,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,2,blocks.0.hook_mlp_out,0,0.4516148988231501,300.0,0.0,0.0238270648673032,0.0,0.014275804941894,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,2,blocks.0.hook_mlp_out,1,0.4516148988231501,300.0,0.0,0.0211106003740369,0.0,0.0143700477176989,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,2,blocks.0.hook_mlp_out,2,0.4516148988231501,300.0,0.0,0.0195324401337219,0.0,0.0134014629494028,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,3,blocks.1.hook_attn_out,0,2.3399749948832085,300.0,0.0,0.057918031948125,0.0,0.0463851231620025,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,3,blocks.1.hook_attn_out,1,2.2771097756427894,300.0,0.0,0.0670202286990073,0.0,0.0386591171337978,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,3,blocks.1.hook_attn_out,2,2.3399749948832085,300.0,0.0,0.0589297424520259,0.0,0.040006186290813,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,4,blocks.1.hook_mlp_out,0,2.557665832439843,300.0,0.0,0.0607281612558709,0.0,0.0410364014021134,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,4,blocks.1.hook_mlp_out,1,2.605920661791219,300.0,0.0,0.0578446837353947,0.0,0.0380432966768511,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,4,blocks.1.hook_mlp_out,2,2.5563810382387278,300.0,0.0,0.0584395421032615,0.0,0.0442489428300828,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,5,hook_resid_final,0,36.10848885599856,300.0,0.0,0.0654443140207937,0.0,0.0449582630123043,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,5,hook_resid_final,1,35.61476753569015,300.0,0.0,0.0700643373847764,0.0,0.0472163045279069,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,5,hook_resid_final,2,35.69158293680951,300.0,0.0,0.0737852134801443,0.0,0.0397350594141475,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,6,logits,0,156.27943734636293,300.0,0.0,0.0684970805689349,1.0,0.0553105268167583,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,6,logits,1,156.6223589926185,300.0,0.0,0.0737130065893903,1.0,0.057429497327338,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,4,6,logits,2,156.80044588176202,300.0,0.0,0.0676118499691014,1.0,0.0571261455282245,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,0,operands,0,1.0191235122300049,300.0,0.0,0.0688589713661416,0.0,0.0402098652813759,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,0,operands,1,1.019797211639451,300.0,0.0,0.0605135209748022,1.0,0.0569620434933263,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,0,operands,2,1.0191235122300049,300.0,0.0,0.0606360917712825,0.0,0.0442122795219337,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,1,blocks.0.hook_attn_out,0,1.6781176474382389,300.0,0.0,0.0354251602247066,0.0,0.0035854537539597,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,1,blocks.0.hook_attn_out,1,1.6813667891317343,300.0,0.0,0.0340536234706649,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,1,blocks.0.hook_attn_out,2,1.688372480727817,300.0,0.0,0.0246317676321742,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,2,blocks.0.hook_mlp_out,0,0.4512281466346733,300.0,0.0,0.0171011324649749,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,2,blocks.0.hook_mlp_out,1,0.4512281466346733,300.0,0.0,0.0152044963547027,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,2,blocks.0.hook_mlp_out,2,0.4512281466346733,300.0,0.0,0.0157410508248701,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,3,blocks.1.hook_attn_out,0,2.1801009183340474,300.0,0.0,0.0239416844431198,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,3,blocks.1.hook_attn_out,1,2.1801009183340474,300.0,0.0,0.0276817198545003,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,3,blocks.1.hook_attn_out,2,2.1801009183340474,300.0,0.0,0.0250491312227473,0.0,0.0004080952045649,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,4,blocks.1.hook_mlp_out,0,2.5710033790712647,300.0,0.0,0.0299290240641252,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,4,blocks.1.hook_mlp_out,1,2.560788378036355,300.0,0.0,0.0251357189882195,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,4,blocks.1.hook_mlp_out,2,2.564968208621908,300.0,0.0,0.0360812300751588,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,5,hook_resid_final,0,35.21021735022811,300.0,0.0,0.0315366651966331,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,5,hook_resid_final,1,35.42174148513075,300.0,0.0,0.0401739752171989,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,5,hook_resid_final,2,34.78411060903943,300.0,0.0,0.029720483975536,0.0,0.000136227983889,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,6,logits,0,151.37088540329734,300.0,0.0,0.0254322006414547,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,6,logits,1,151.27434572364857,300.0,0.0,0.0297060731822782,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s0,transformer,13000,after,60000,2,6,logits,2,151.26837250376914,300.0,0.0,0.0278855491564369,0.0,0.0,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,0,operands,0,20.133391256128043,300.0,0.0,0.1014090929965208,0.0,0.0558838120745748,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,0,operands,1,20.133391256128043,300.0,0.0,0.1039349332089871,0.0,0.046748127875007,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,0,operands,2,19.837183884057925,300.0,0.0,0.1203353049061256,1.0,0.0654161537904271,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,1,blocks.0.hook_attn_out,0,3.616853023652944,300.0,0.0,0.0643750389841455,0.0,0.0465286468985994,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,1,blocks.0.hook_attn_out,1,3.616853023652944,300.0,0.0,0.0682404015395424,0.0,0.045453643252457,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,1,blocks.0.hook_attn_out,2,3.616853023652944,300.0,0.0,0.0732574148154963,0.0,0.0496173377769199,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,2,blocks.0.hook_mlp_out,0,0.8203057209219929,300.0,0.0,0.071108215871597,0.0,0.0441324338902578,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,2,blocks.0.hook_mlp_out,1,0.8203057209219929,300.0,0.0,0.0655007280377684,0.0,0.0466345690001484,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,2,blocks.0.hook_mlp_out,2,0.7762863023069266,300.0,0.0,0.0753049217302114,1.0,0.0528878665437177,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,3,blocks.1.hook_attn_out,0,4.580783684094944,300.0,0.0,0.063756195884033,0.0,0.0394962591597855,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,3,blocks.1.hook_attn_out,1,4.580783684094944,300.0,0.0,0.0638164149022281,0.0,0.0460540165556417,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,3,blocks.1.hook_attn_out,2,4.580783684094944,300.0,0.0,0.0589775019025563,0.0,0.0446821992154781,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,4,blocks.1.hook_mlp_out,0,1.0809664735469642,300.0,0.0,0.0737287935899623,0.0,0.0489216021455626,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,4,blocks.1.hook_mlp_out,1,1.081726772660212,300.0,0.0,0.0744054406771613,0.0,0.0526402828844325,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,4,blocks.1.hook_mlp_out,2,1.0809664735469642,300.0,0.0,0.0826723867610195,0.0,0.0545858456554827,transformer_add113_f0.3_wd0.1_softmax_ce,reference
transformer_add113_f0.3_wd0.1_softmax_ce_s1,transformer,12000,init,0,8,5,hook_resid_final,0,4.701644802943886,300.0,0.0,0.0743403151070303,0.0,0.0499128869643811,transformer_add113_f0.3_wd0.1_softmax_ce,reference
