regime,axis,step,scale,betti1,t_g,run
reference,raw,6555,10.247377030985547,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,6555,10.891591960826302,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,6555,11.576306315502789,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,6555,12.304066144999322,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,6555,13.077577560104784,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,6555,13.89971679484705,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,6555,14.773540901515803,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,6555,15.702299118041992,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.3371385931968689,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.35833325740276323,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.38086035224657716,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.40480364274518565,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.4302521599141975,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.45730053182194047,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.48604933545559387,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.5166054707078515,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.5490825578747519,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.5836013601427356,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.6202902326359111,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.659285599693272,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.700732462150579,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.7447849365131879,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.7916068280246932,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.8413722397622906,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.8942662200237249,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,0.9504854504130783,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.0102389771839806,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.0737489885596805,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.1412516409203728,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.2129979369298853,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.2892546588669638,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.3703053606316644,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.4564514221155411,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.5480131698562114,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.6453310681433577,8,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.7487669850051824,5,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.8587055377827804,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,1.9755555232958246,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,2.099751437917514,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,2.2317550932110453,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,2.37205733313521,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,2.5211798592043992,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,2.6796771703897075,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,2.8481386249744878,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,3.027190632031188,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,3.2174989806682848,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,3.419771315708404,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,3.634759769003233,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,3.8632637561695193,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,4.106132949145602,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,4.364270435621616,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,4.6386360770914985,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,4.9302500780133425,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,5.240196779349782,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,5.569628690594284,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,5.919770775276144,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,6.291925005879401,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,6.687475205112781,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,7.107892191532497,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,7.554739248651403,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,8.029677937870993,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,8.534474276851011,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,9.07100530629051,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,9.64126606953824,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,10.247377030985547,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,10.891591960826302,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,11.576306315502789,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,12.304066144999322,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,13.077577560104784,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,13.89971679484705,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,14.773540901515803,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7059,15.702299118041992,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.3371385931968689,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.35833325740276323,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.38086035224657716,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.40480364274518565,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.4302521599141975,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.45730053182194047,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.48604933545559387,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.5166054707078515,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.5490825578747519,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.5836013601427356,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.6202902326359111,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.659285599693272,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.700732462150579,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.7447849365131879,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.7916068280246932,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.8413722397622906,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.8942662200237249,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,0.9504854504130783,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.0102389771839806,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.0737489885596805,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.1412516409203728,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.2129979369298853,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.2892546588669638,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.3703053606316644,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.4564514221155411,5,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.5480131698562114,4,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.6453310681433577,2,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.7487669850051824,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.8587055377827804,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,1.9755555232958246,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,2.099751437917514,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,2.2317550932110453,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,2.37205733313521,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,2.5211798592043992,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,2.6796771703897075,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,2.8481386249744878,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,3.027190632031188,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,3.2174989806682848,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,3.419771315708404,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,3.634759769003233,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,3.8632637561695193,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,4.106132949145602,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,4.364270435621616,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,4.6386360770914985,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,4.9302500780133425,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,5.240196779349782,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,5.569628690594284,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,5.919770775276144,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,6.291925005879401,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,6.687475205112781,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,7.107892191532497,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,7.554739248651403,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,8.029677937870993,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,8.534474276851011,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,9.07100530629051,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,9.64126606953824,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,10.247377030985547,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,10.891591960826302,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,11.576306315502789,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,12.304066144999322,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,13.077577560104784,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,13.89971679484705,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,14.773540901515803,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,7563,15.702299118041992,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.3371385931968689,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.35833325740276323,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.38086035224657716,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.40480364274518565,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.4302521599141975,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.45730053182194047,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.48604933545559387,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.5166054707078515,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.5490825578747519,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.5836013601427356,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.6202902326359111,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.659285599693272,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.700732462150579,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.7447849365131879,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.7916068280246932,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.8413722397622906,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.8942662200237249,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,0.9504854504130783,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.0102389771839806,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.0737489885596805,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.1412516409203728,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.2129979369298853,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.2892546588669638,2,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.3703053606316644,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.4564514221155411,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.5480131698562114,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.6453310681433577,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.7487669850051824,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.8587055377827804,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,1.9755555232958246,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,2.099751437917514,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,2.2317550932110453,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,2.37205733313521,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,2.5211798592043992,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,2.6796771703897075,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,2.8481386249744878,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,3.027190632031188,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,3.2174989806682848,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,3.419771315708404,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,3.634759769003233,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,3.8632637561695193,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,4.106132949145602,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,4.364270435621616,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,4.6386360770914985,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,4.9302500780133425,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,5.240196779349782,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,5.569628690594284,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,5.919770775276144,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,6.291925005879401,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,6.687475205112781,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,7.107892191532497,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,7.554739248651403,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,8.029677937870993,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,8.534474276851011,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,9.07100530629051,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,9.64126606953824,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,10.247377030985547,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,10.891591960826302,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,11.576306315502789,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,12.304066144999322,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,13.077577560104784,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,13.89971679484705,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,14.773540901515803,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8067,15.702299118041992,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.3371385931968689,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.35833325740276323,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.38086035224657716,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.40480364274518565,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.4302521599141975,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.45730053182194047,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.48604933545559387,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.5166054707078515,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.5490825578747519,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.5836013601427356,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.6202902326359111,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.659285599693272,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.700732462150579,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.7447849365131879,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.7916068280246932,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.8413722397622906,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.8942662200237249,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,0.9504854504130783,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.0102389771839806,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.0737489885596805,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.1412516409203728,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.2129979369298853,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.2892546588669638,3,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.3703053606316644,1,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.4564514221155411,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.5480131698562114,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.6453310681433577,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.7487669850051824,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.8587055377827804,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,1.9755555232958246,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,2.099751437917514,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,2.2317550932110453,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,2.37205733313521,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,2.5211798592043992,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,2.6796771703897075,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,2.8481386249744878,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,3.027190632031188,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,3.2174989806682848,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,3.419771315708404,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,3.634759769003233,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,3.8632637561695193,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,4.106132949145602,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,4.364270435621616,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,4.6386360770914985,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,4.9302500780133425,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,5.240196779349782,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,5.569628690594284,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,5.919770775276144,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,6.291925005879401,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,6.687475205112781,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,7.107892191532497,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,7.554739248651403,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,8.029677937870993,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,8.534474276851011,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,9.07100530629051,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,9.64126606953824,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,10.247377030985547,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,10.891591960826302,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,11.576306315502789,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,12.304066144999322,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,13.077577560104784,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,13.89971679484705,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,14.773540901515803,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,8571,15.702299118041992,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.3371385931968689,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.35833325740276323,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.38086035224657716,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.40480364274518565,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.4302521599141975,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.45730053182194047,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.48604933545559387,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.5166054707078515,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.5490825578747519,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.5836013601427356,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.6202902326359111,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
reference,raw,9076,0.659285599693272,0,13000,transformer_add113_f0.3_wd0.1_softmax_ce_s0
